data,turno,periodo_climatico,DF,UF,produtividade_ht,massa_carregada,carga_media,num_ciclos,tmc,tempo_manobra,HC,HM,HD,HO,HT,HTP,HTNP,HEF,HAO,id_equipamento
2019-05-25,3,Seco,53.83,85,2435.46,6601.46,41.33,160,3.69,1.19,5.96,2.78,3.24,0.51,2.72,1.89,0.84,1.57,0.32,PA-04
2019-05-25,4,Seco,57.87,74.97,2498,6554.21,41.07,160,3.56,1.34,5.99,2.53,3.46,0.84,2.61,2.29,0.32,2.17,0.12,PA-04
2019-05-26,1,Seco,46,31.9,2222.53,1921.16,80.29,24,3.87,0.97,5.96,3.29,2.74,1.87,0.88,0.69,0.18,0.25,0.44,ESC-01
2019-05-26,2,Seco,44.26,44.82,1853.82,2181.51,80.6,27,3.08,0.64,5.95,3.37,2.65,1.47,1.18,0,1.18,0,0,ESC-01
2019-05-26,1,Seco,51.52,30.95,2307.1,2195.87,80.64,27,3.42,1.19,5.96,2.9,3.09,2.14,0.94,0.91,0.04,0.84,0.08,ESC-02
2019-05-26,2,Seco,66.11,44.17,2151.56,3814.91,80.94,47,3.48,1.02,6.04,1.98,4,2.23,1.77,1.57,0.2,1.31,0.25,ESC-02
2019-05-26,3,Seco,66.32,40.18,2154.72,3394.88,85.26,40,3.96,1.04,6.01,1.99,4,2.4,1.6,0.92,0.67,0,0.92,ESC-02
2019-05-26,4,Seco,66.78,44.14,2142.93,3804.75,80.24,47,3.81,1.25,6.02,1.98,4,2.24,1.76,1.35,0.41,0.82,0.52,ESC-02
2019-05-26,1,Seco,99.2,86.63,2502.05,12947.22,122.3,105,3.08,1.32,6,0,6,0.82,5.16,4.55,0.63,4.18,0.36,ESC-03
2019-05-26,2,Seco,97.17,72.75,2952.57,12660.36,119.7,105,2.83,1.05,6,0.19,5.81,1.57,4.27,4.06,0.17,3.96,0.1,ESC-03
2019-05-26,3,Seco,65.96,25.09,3302.51,3304.81,123.43,27,2.71,1.01,5.98,2.01,3.99,2.99,1.01,0.91,0.09,0.7,0.21,ESC-03
2019-05-26,4,Seco,85.05,77.33,2046.72,7973.31,123.34,65,3.47,1.17,6.03,0.95,5.05,1.13,3.94,2.44,1.49,1.06,1.37,ESC-03
2019-05-26,1,Seco,79.12,68.53,2485.22,8200.23,40.51,203,3.48,1.26,5.97,1.23,4.78,1.5,3.31,2.7,0.58,2.51,0.17,PA-04
2019-05-26,2,Seco,66.12,72.56,2415.17,7008.56,40.97,170,3.74,1.11,5.94,2,4,1.1,2.89,2.34,0.56,2.12,0.2,PA-04
2019-05-26,3,Seco,66.78,79.46,2713.24,8614.54,40.46,213,3.31,1.3,5.98,2.01,4,0.81,3.17,2.69,0.51,2.54,0.14,PA-04
2019-05-26,4,Seco,59.17,77.42,2721.68,7427.36,40.9,181,3.29,1.09,5.94,2.47,3.52,0.8,2.7,1.86,0.86,1.58,0.29,PA-04
2019-05-27,1,Seco,67.25,37.66,2472.58,3772.44,80.02,47,4.04,1.35,5.99,1.98,4,2.48,1.51,1.35,0.17,1.13,0.21,ESC-02
2019-05-27,3,Seco,49.81,14.07,1748.26,721.42,80.89,9,3.62,0.98,5.95,3.05,2.96,2.54,0.41,0,0.41,0,0,ESC-02
2019-05-27,4,Seco,66.48,27.59,1930.79,2139.72,81.94,26,3.67,1.27,5.99,2,4,2.91,1.09,1.09,0,1.09,0,ESC-02
2019-05-27,1,Seco,87.44,55.33,2904.52,8278.25,122.67,68,2.68,1.09,5.97,0.78,5.23,2.36,2.87,2.71,0.16,2.57,0.14,ESC-03
2019-05-27,2,Seco,82.93,47.55,2868.51,6681.84,124.4,54,2.71,1.05,6,1.07,4.93,2.61,2.32,1.97,0.35,1.6,0.39,ESC-03
2019-05-27,3,Seco,96.35,84.2,2243.07,10771.89,122.4,88,2.47,0.87,6.03,0.24,5.76,0.94,4.84,2.92,1.9,1.62,1.3,ESC-03
2019-05-27,4,Seco,99.23,84.4,2730.42,13808.38,122.41,112,2.23,1.13,5.96,0,6,0.97,5.05,4.9,0.13,4.83,0.07,ESC-03
2019-05-27,1,Seco,81.89,76.36,2522.69,9268.83,41.25,226,3.36,1.06,6.05,1.1,4.9,1.18,3.7,2.78,0.95,2.55,0.25,PA-04
2019-05-27,2,Seco,64.77,79.85,2736.11,8503.63,41.2,207,3.1,1.18,6.06,2.1,3.9,0.8,3.12,2.73,0.37,2.64,0.11,PA-04
2019-05-27,3,Seco,75.22,78.58,2546.94,9143.71,41.42,221,3.37,0.96,5.97,1.45,4.53,0.95,3.59,1.49,2.09,0.93,0.57,PA-04
2019-05-27,4,Seco,83.52,77.92,2439.12,9371.61,40.66,232,3.44,1.12,5.96,1.03,4.97,1.07,3.87,3.81,0.09,3.78,0.02,PA-04
2019-05-28,2,Seco,33.39,24.36,1305.41,646.03,80.28,8,3.97,0.96,5.99,3.98,2,1.51,0.49,0.11,0.37,0,0.11,ESC-01
2019-05-28,3,Seco,33.37,79.71,2173.95,3509.4,79.64,44,3.62,1.11,5.95,3.98,2,0.39,1.61,1.32,0.29,0.92,0.39,ESC-01
2019-05-28,4,Seco,28.86,72.79,2155.42,2735.62,80.36,34,4.05,1.08,6.05,4.29,1.72,0.46,1.26,0.79,0.47,0,0.79,ESC-01
2019-05-28,1,Seco,66.18,38.22,1676.97,2560.8,80.59,32,4.86,1.26,6.05,1.99,4,2.46,1.55,1.54,0,1.55,0,ESC-02
2019-05-28,2,Seco,66.42,38.91,2488.77,3900.96,82.21,47,3.55,1.39,6.04,2,4,2.44,1.57,1.21,0.36,0.74,0.45,ESC-02
2019-05-28,3,Seco,66.15,66.68,1431.91,3787.66,80.31,47,3.41,0.99,5.96,2,4,1.34,2.68,0,2.66,0,0,ESC-02
2019-05-28,4,Seco,66.88,41.26,2636.82,4335.77,83.97,52,2.93,1.38,6.01,2,4,2.36,1.64,1.32,0.33,0.95,0.38,ESC-02
2019-05-28,1,Seco,100.24,80.83,2675.64,13093.25,124.62,105,2.78,1.09,6.05,0,6,1.14,4.89,4.67,0.2,4.55,0.11,ESC-03
2019-05-28,2,Seco,72.42,79.33,2849.88,9987.25,124.43,80,2.48,1.05,6.02,1.65,4.33,0.87,3.46,2.82,0.64,2.33,0.48,ESC-03
2019-05-28,3,Seco,100.3,45.68,1949.67,5430.64,119.61,45,3.1,0.77,5.97,0,6,3.24,2.76,1.87,0.89,0.68,1.19,ESC-03
2019-05-28,4,Seco,100.66,47,2433.67,6937.25,123.17,56,2.94,0.89,5.95,0,6,3.16,2.83,2.31,0.53,1.75,0.57,ESC-03
2019-05-28,1,Seco,80.91,82.77,2630.87,10446.08,40.84,257,3.16,1.09,6.01,1.19,4.81,0.79,4,3.85,0.17,3.8,0.04,PA-04
2019-05-28,2,Seco,59.75,77.72,2858.3,7962.74,41.26,193,3.15,1.13,5.98,2.45,3.57,0.78,2.78,2.69,0.09,2.64,0.03,PA-04
2019-05-28,3,Seco,74.12,69.58,2491.91,7779.27,40.76,189,3.29,1.19,5.96,1.51,4.48,1.39,3.09,2.69,0.4,2.55,0.13,PA-04
2019-05-28,4,Seco,66.04,81.61,2539.98,8355.39,40.86,205,3.28,1.16,5.96,2.03,3.97,0.7,3.27,2.9,0.37,2.78,0.11,PA-04
2019-05-29,1,Seco,66.93,42.9,2028.09,3453.11,80.14,43,3.68,1.25,5.97,2.01,4,2.29,1.71,1.22,0.49,0.54,0.68,ESC-01
2019-05-29,2,Seco,50.95,75.46,2026.34,4597.74,79.74,58,3.21,1.43,6.03,2.95,3.06,0.76,2.31,1.12,1.18,0,1.12,ESC-01
2019-05-29,3,Seco,66.81,90.66,2191.54,7905.48,80.13,99,3.65,1.1,6,2.02,4,0.4,3.59,3.36,0.24,3.2,0.15,ESC-01
2019-05-29,4,Seco,66.06,87.92,2523.54,8902.64,80.33,110,3.25,1.2,5.96,1.99,4,0.49,3.49,3.3,0.21,3.19,0.11,ESC-01
2019-05-29,1,Seco,66.35,43.68,1962.9,3383.88,81.27,42,3.15,1.22,6.05,2.01,4,2.26,1.75,0.78,0.96,0,0.78,ESC-02
2019-05-29,2,Seco,66.04,25.69,1833.13,1884.78,79.21,24,4.47,1.55,5.97,2.02,4,2.97,1.04,0.48,0.56,0,0.48,ESC-02
2019-05-29,3,Seco,87.74,7.67,1820.15,725.82,81.3,9,4.41,0.94,6.02,0.68,5.31,4.91,0.4,0.09,0.31,0,0.09,ESC-02
2019-05-29,4,Seco,72.54,13.05,1546.24,877.69,80.33,11,4.61,0.85,5.98,1.66,4.34,3.77,0.57,0.42,0.15,0,0.42,ESC-02
2019-05-29,1,Seco,100.28,89.07,2827.3,15137.53,123.89,123,3,1.07,5.96,0,6,0.64,5.37,4.89,0.47,4.64,0.23,ESC-03
2019-05-29,2,Seco,87.04,86.08,2623.88,11946.45,120.81,98,2.84,1.43,5.95,0.75,5.25,0.71,4.5,3.87,0.67,3.47,0.41,ESC-03
2019-05-29,3,Seco,100.7,61.99,2872.83,10845.76,122.41,88,2.8,1.31,5.99,0,6,2.27,3.7,3.41,0.32,3.2,0.22,ESC-03
2019-05-29,4,Seco,100.84,73.63,2849.66,12432.34,121.7,102,3.18,1.06,6.05,0,6,1.61,4.38,4.31,0.09,4.25,0.05,ESC-03
2019-05-29,1,Seco,66.4,78.38,2574.8,8198.55,41.39,197,3.28,1.09,6.03,2,3.99,0.84,3.15,1.59,1.55,1.13,0.47,PA-04
2019-05-29,2,Seco,74.13,70.86,1710.17,5414.94,40.54,134,3.77,1.16,5.97,1.52,4.49,1.33,3.17,0,3.16,0,0,PA-04
2019-05-29,3,Seco,84.13,83.9,1924.61,7983.73,40.75,197,3.46,1.17,6.05,1,5,0.8,4.22,0,4.2,0,0,PA-04
2019-05-29,4,Seco,80.3,73.19,1917.47,6789.81,41.15,166,3.83,1.11,6.01,1.16,4.84,1.31,3.53,0,3.53,0,0,PA-04
2019-05-30,1,Seco,61.21,88.22,2666.24,8583.13,80.5,107,3.02,1.22,5.99,2.3,3.68,0.45,3.23,3.04,0.2,2.94,0.11,ESC-01
2019-05-30,2,Seco,67.03,63.85,2347.52,6038.45,79.94,75,3.48,0.95,6.01,2,4,1.45,2.53,2.18,0.38,1.88,0.3,ESC-01
2019-05-30,3,Seco,67.17,89.02,2358.05,8441.01,80.56,104,3.53,1.22,5.96,2.02,4,0.42,3.56,2.82,0.76,2.39,0.44,ESC-01
2019-05-30,4,Seco,66.99,66.12,2310.6,6049.51,81.13,75,3.93,1.27,5.95,1.99,4,1.37,2.61,2,0.63,1.49,0.5,ESC-01
2019-05-30,1,Seco,91.23,41.25,2204.33,4967.6,80,62,3.58,1.51,5.96,0.51,5.49,3.25,2.23,2.16,0.08,2.08,0.08,ESC-02
2019-05-30,2,Seco,85.24,43.95,2150.35,4874.71,80.41,61,3.83,1.3,5.99,0.86,5.14,2.86,2.29,2.02,0.26,1.76,0.25,ESC-02
2019-05-30,3,Seco,71.93,43.58,1944.84,3639.13,81.28,45,4.73,1.17,6.06,1.72,4.29,2.41,1.86,1.61,0.27,1.24,0.36,ESC-02
2019-05-30,4,Seco,70.64,34.9,2091.64,3133.51,81.01,39,4.1,1.08,6,1.74,4.27,2.77,1.5,1.21,0.29,0.77,0.44,ESC-02
2019-05-30,1,Seco,100.69,86.43,2127.88,10901.17,120.82,91,3.2,1.09,6.02,0,6,0.84,5.16,2.7,2.46,1.08,1.62,ESC-03
2019-05-30,2,Seco,99.15,91.38,2605.62,14106.57,122.45,116,3.04,1.01,6.05,0,6,0.53,5.47,4.63,0.83,4.16,0.43,ESC-03
2019-05-30,3,Seco,98.17,77.31,2828.28,12916.74,121.22,106,2.94,1.06,6.04,0.16,5.84,1.29,4.55,3.89,0.66,3.51,0.37,ESC-03
2019-05-30,4,Seco,99.77,84.9,2991.3,15257.59,122.72,124,2.67,1.06,6,0,6,0.88,5.13,4.72,0.4,4.49,0.19,ESC-03
2019-05-30,1,Seco,76.5,81.52,1749.8,6630.56,41.46,159,3.76,1.22,6,1.39,4.6,0.87,3.71,0,3.73,0,0,PA-04
2019-05-30,2,Seco,83.06,79.04,1858.02,7252.81,40.85,179,3.6,1.1,6.01,1,5,1.05,3.95,0,3.95,0,0,PA-04
2019-05-30,3,Seco,73.81,82.25,1964.55,7268.1,41.14,175,3.68,1.27,6.04,1.58,4.43,0.8,3.62,0,3.63,0,0,PA-04
2019-05-30,4,Seco,78.53,80.46,2180.41,8168.75,41.1,198,3.17,1.13,5.97,1.34,4.68,0.93,3.73,0.03,3.72,0,0.03,PA-04
2019-05-31,1,Seco,66.98,44.73,2343.81,4207.7,81.98,51,3.39,1.06,6.02,2,4,2.21,1.78,1.6,0.19,1.38,0.22,ESC-01
2019-05-31,2,Seco,66.43,42.84,2646.91,4533.28,80.97,56,3.21,1.1,6,1.99,4,2.28,1.72,1.4,0.32,1.05,0.34,ESC-01
2019-05-31,3,Seco,39.14,10.72,2251.19,563.66,80.73,7,3.99,1.22,6.02,3.68,2.33,2.08,0.25,0.17,0.08,0,0.17,ESC-01
2019-05-31,1,Seco,100.87,45.89,2599.78,7117.79,81.24,88,3.36,1.32,5.95,0,6,3.23,2.75,2.51,0.26,2.32,0.17,ESC-02
2019-05-31,2,Seco,83.52,58.88,2300.86,6669.07,81.48,82,3.52,1.1,5.98,0.99,5,2.07,2.95,2.43,0.5,2.08,0.36,ESC-02
2019-05-31,3,Seco,66.74,83.92,2038.15,6936.14,80.45,86,3.76,1.24,5.98,1.99,4,0.63,3.35,2.87,0.5,2.51,0.35,ESC-02
2019-05-31,4,Seco,66.64,66.21,2058.52,5506.74,82.19,67,3.05,0.96,5.97,2.01,4,1.33,2.67,2.47,0.2,2.3,0.18,ESC-02
2019-05-31,1,Seco,76.44,80.25,3077.02,11472.03,122.74,94,2.67,0.99,5.97,1.39,4.6,0.88,3.68,3.32,0.4,3.04,0.26,ESC-03
2019-05-31,2,Seco,98.34,58.41,3568.87,12059.92,124.37,97,2.47,0.85,6.04,0.14,5.86,2.45,3.43,3.16,0.25,3.01,0.15,ESC-03
2019-05-31,3,Seco,100.71,38.55,2717.76,6196.76,121.5,51,2.75,0.87,6.01,0,6,3.7,2.3,1.76,0.54,1.14,0.63,ESC-03
2019-05-31,4,Seco,74.76,65.23,2485.24,7393.6,123.18,60,3,1.06,5.99,1.49,4.51,1.56,2.97,2.4,0.55,1.85,0.55,ESC-03
2019-05-31,1,Seco,82.89,83.7,2268.65,9372.55,41.06,230,3.14,1.16,5.99,0.99,5,0.83,4.18,0,4.17,0,0,PA-04
2019-05-31,2,Seco,84.14,75.01,1850.26,6897.97,41.24,168,3.87,1.12,6.05,1,5,1.25,3.75,0,3.75,0,0,PA-04
2019-05-31,3,Seco,83.71,81.02,2093.9,8468.44,41.31,205,3.29,1.15,6.03,1.01,5,0.97,4,0,4.03,0,0,PA-04
2019-05-31,4,Seco,81.49,69.36,1887.28,6416.95,41.28,155,3.67,1.13,6.03,1.1,4.9,1.53,3.35,0,3.37,0,0,PA-04
2019-06-01,4,Seco,66.83,44.54,2471.7,4392.8,80.5,55,2.94,0.99,6.03,1.99,4,2.21,1.79,1.79,0,1.79,0,ESC-01
2019-06-01,1,Seco,66.08,85.05,2473.19,8344.93,81.58,102,3.46,1,6.04,1.98,4,0.63,3.35,3,0.38,2.75,0.22,ESC-02
2019-06-01,2,Seco,63.21,78.98,2101.93,6278.26,81.78,77,3.77,1.27,6.02,2.19,3.8,0.8,2.98,2.29,0.71,1.72,0.56,ESC-02
2019-06-01,3,Seco,66.13,49.56,1705.32,3358.57,80.13,42,4.25,1.26,5.96,2.01,4,2.04,1.95,1.64,0.32,1.2,0.46,ESC-02
2019-06-01,4,Seco,60.34,84.61,2263.39,6946.92,81.22,85,3.41,1.34,6,2.38,3.61,0.54,3.09,2.85,0.22,2.71,0.16,ESC-02
2019-06-01,1,Seco,74.83,29.51,2398.44,3205.67,122.21,26,2.71,0.68,5.96,1.52,4.49,3.17,1.31,1.25,0.06,1.09,0.15,ESC-03
2019-06-01,2,Seco,100.33,42.36,2575.79,6587.88,123.08,53,3.26,0.91,5.98,0,6,3.48,2.51,2.27,0.25,1.98,0.29,ESC-03
2019-06-01,3,Seco,100.71,38.23,2987.61,6904,127.99,54,2.47,0.66,6,0,6,3.68,2.33,2.21,0.11,2.1,0.12,ESC-03
2019-06-01,4,Seco,100.8,44.37,2995.45,7898.6,125.93,63,2.61,0.68,6,0,6,3.35,2.67,2.64,0.01,2.64,0.01,ESC-03
2019-06-01,1,Seco,66.09,87.89,1962.94,6910.54,41.34,166,3.43,1.02,6.06,2,4,0.52,3.48,0,3.48,0,0,PA-04
2019-06-01,2,Seco,62.91,72.71,2082.21,5698.1,41.37,137,3.19,0.86,6.03,2.26,3.75,1.02,2.74,0,2.73,0,0,PA-04
2019-06-01,3,Seco,60.02,77.01,3027.12,8418.33,42.54,198,3.32,0.97,6.02,2.4,3.6,0.82,2.8,2.17,0.61,1.97,0.18,PA-04
2019-06-01,4,Seco,66.3,75.75,2255.14,6909.47,41.47,167,3.62,1.12,5.96,2.01,4,0.94,3.04,2.59,0.47,2.44,0.17,PA-04
2019-06-02,1,Seco,62.9,89.92,2294.73,7769.01,80.29,97,3.7,1.22,6.03,2.24,3.76,0.37,3.38,2.46,0.93,1.88,0.57,ESC-01
2019-06-02,2,Seco,33.61,78.5,2191.28,3454.22,80.6,43,4.07,0.89,6.02,3.98,2,0.42,1.59,1.13,0.46,0.49,0.64,ESC-01
2019-06-02,3,Seco,33.38,34.38,1902.24,1314.68,81.58,16,4.36,0.99,5.98,3.98,2,1.32,0.68,0.38,0.31,0,0.38,ESC-01
2019-06-02,1,Seco,49.52,64.45,1413.07,2652.25,79.9,33,4.27,1.15,5.95,3.05,2.94,1.06,1.87,1.5,0.38,0.8,0.7,ESC-02
2019-06-02,2,Seco,67.05,75.22,2265.42,6952.65,82.33,84,3,1.06,6.06,1.99,4,0.96,3.01,2.9,0.14,2.79,0.1,ESC-02
2019-06-02,3,Seco,66.96,83.98,2048.83,6877.02,79.94,86,4.04,1.44,5.94,1.99,4,0.62,3.4,2.86,0.52,2.49,0.37,ESC-02
2019-06-02,4,Seco,67.26,85.79,2125.74,7204.01,81.13,89,3.44,1.19,6.01,1.99,4,0.58,3.42,2.68,0.74,2.19,0.5,ESC-02
2019-06-02,1,Seco,100.69,77.13,2650.06,12222.11,124.74,98,2.77,1.19,6,0,6,1.36,4.6,4.35,0.29,4.15,0.18,ESC-03
2019-06-02,2,Seco,98.93,87.65,2561.48,13200.75,123.72,106,2.98,1.05,6.01,0.07,5.93,0.76,5.16,4.01,1.16,3.38,0.65,ESC-03
2019-06-02,3,Seco,83.8,77.8,3131.98,12131.11,123.6,99,2.48,1.07,6.02,1,5.01,1.08,3.92,3.5,0.43,3.24,0.26,ESC-03
2019-06-02,4,Seco,99.03,88.35,3100.08,16459.02,123.51,133,2.72,1,6.06,0,6,0.69,5.32,4.76,0.56,4.49,0.25,ESC-03
2019-06-02,1,Seco,66.83,73.43,2651.47,7860.53,41.79,187,3.37,1.09,5.96,1.99,4,1.05,2.95,2.43,0.52,2.26,0.17,PA-04
2019-06-02,2,Seco,52.56,70.22,2241.95,5025.02,41.18,122,3.62,1.1,6.03,2.82,3.18,0.95,2.21,1.73,0.5,1.49,0.25,PA-04
2019-06-02,3,Seco,55.72,71.4,2159.49,5036.21,40.45,125,4.39,1.35,5.94,2.69,3.33,0.97,2.36,2.22,0.13,2.18,0.06,PA-04
2019-06-02,4,Seco,66.08,55.68,2408.33,5403.26,40.65,132,4.02,1.15,6.03,1.99,4,1.77,2.23,1.95,0.28,1.8,0.13,PA-04
2019-06-03,1,Seco,64.9,50.66,2089.44,4054.43,79.66,51,3.88,1.21,5.96,2.12,3.87,1.93,1.95,1.4,0.54,0.77,0.64,ESC-01
2019-06-03,2,Seco,54.31,62.97,2072.43,4253.4,81.14,52,3.81,1.44,6.04,2.76,3.24,1.19,2.05,1.53,0.53,0.92,0.61,ESC-01
2019-06-03,3,Seco,63.79,73.21,2223.72,6270.72,81.6,77,3.76,1.23,6.02,2.15,3.85,1.02,2.82,2.49,0.34,2.22,0.26,ESC-01
2019-06-03,4,Seco,67.29,57.92,2771.45,6410.34,79.63,80,3.29,1.01,5.99,2,4,1.7,2.31,1.9,0.4,1.6,0.3,ESC-01
2019-06-03,1,Seco,96.65,55.75,2299.73,7485.11,82.39,91,3.14,1.26,6.01,0.18,5.82,2.56,3.26,2.67,0.59,2.25,0.39,ESC-02
2019-06-03,2,Seco,91.88,61.3,2207.78,7618.58,81.22,93,3.22,1.12,6.06,0.47,5.54,2.12,3.42,2.06,1.36,1.17,0.88,ESC-02
2019-06-03,3,Seco,92.51,58.08,2258.99,7448.45,82,90,3.35,1.06,5.97,0.44,5.56,2.3,3.27,2.77,0.49,2.43,0.33,ESC-02
2019-06-03,4,Seco,93.54,73.69,2643.07,10817.09,80.91,134,3.29,1.32,6.03,0.33,5.66,1.52,4.15,3.65,0.49,3.42,0.22,ESC-02
2019-06-03,1,Seco,100.27,76.49,2732.31,12770.51,122.88,104,2.84,1.06,6.03,0,6,1.37,4.67,3.63,1,3.04,0.58,ESC-03
2019-06-03,2,Seco,74.99,69.17,1827.97,5687.93,124,46,3.31,1.36,5.97,1.48,4.53,1.42,3.13,1.81,1.31,0.1,1.7,ESC-03
2019-06-03,3,Seco,49.51,84.15,3188.72,7917.26,123.91,64,3.01,1.18,6.01,3.03,3,0.5,2.52,2.1,0.4,1.73,0.38,ESC-03
2019-06-03,4,Seco,50.24,50,1917.07,2862.56,119.71,24,3.27,1.09,5.96,2.99,3,1.49,1.51,0.64,0.87,0,0.64,ESC-03
2019-06-03,1,Seco,71.26,72.65,2139.3,6811.59,41.67,162,3.21,1.2,5.97,1.74,4.27,1.14,3.16,0,3.13,0,0,PA-04
2019-06-03,2,Seco,76.82,80.1,1658.11,6157.91,41.22,150,3.63,1.38,6.02,1.35,4.64,0.91,3.7,0,3.73,0,0,PA-04
2019-06-03,3,Seco,80.07,82.81,1995.11,7893.63,41.45,189,3.65,1.17,6.01,1.23,4.76,0.83,3.91,0,3.93,0,0,PA-04
2019-06-03,4,Seco,78.55,79.9,2286.45,8636.02,41.44,207,3.49,1.16,5.98,1.31,4.68,0.95,3.77,0,3.74,0,0,PA-04
2019-06-04,1,Seco,53.8,69.4,2701.01,5995.37,82.72,72,3.13,1.34,6.02,2.8,3.21,1,2.21,2.05,0.17,1.9,0.14,ESC-01
2019-06-04,2,Seco,61.3,93.16,2217.86,7584.31,81.95,93,3.82,1.24,6.02,2.31,3.68,0.26,3.45,3.29,0.13,3.22,0.09,ESC-01
2019-06-04,3,Seco,65.94,83.21,2282.84,7458.38,79.05,95,3.37,0.88,6.03,2.07,3.95,0.65,3.29,2.74,0.56,2.4,0.35,ESC-01
2019-06-04,4,Seco,66.92,90.78,2336.28,8687.92,81.26,106,3.58,1.21,6.05,2,4,0.35,3.67,2.83,0.82,2.38,0.47,ESC-01
2019-06-04,1,Seco,99.89,73.17,2141.65,9333.05,81.25,116,3.45,1.67,5.97,0,6,1.61,4.36,3.67,0.72,3.29,0.37,ESC-02
2019-06-04,2,Seco,100.74,57.09,1756.9,6070.27,80.17,76,3.86,1.31,5.94,0,6,2.56,3.42,2.71,0.73,2.11,0.58,ESC-02
2019-06-04,3,Seco,99.86,74.55,2525.5,11366.58,81.93,139,3.11,1.05,6,0,6,1.53,4.46,3.52,0.95,3.09,0.41,ESC-02
2019-06-04,4,Seco,99.7,39.01,2196.86,5150.54,80.16,64,3.73,1.43,6.01,0,6,3.68,2.33,1.7,0.62,1.11,0.58,ESC-02
2019-06-04,1,Seco,50.19,61.95,2694.15,5017.98,124.78,40,3.11,1.15,5.96,2.99,3,1.14,1.84,1.5,0.36,0.96,0.54,ESC-03
2019-06-04,2,Seco,50.35,90.73,2731.89,7500.86,123.04,61,3.1,1.14,6,3.02,3,0.27,2.74,2.55,0.18,2.38,0.17,ESC-03
2019-06-04,3,Seco,49.66,49.79,2711.46,4055.77,122.84,33,2.71,0.92,6.05,2.99,3,1.52,1.48,1.48,0,1.49,0,ESC-03
2019-06-04,4,Seco,49.86,86.02,2889.91,7336.36,122.19,60,2.81,0.98,5.98,2.97,3,0.44,2.54,2.33,0.22,2.09,0.22,ESC-03
2019-06-04,1,Seco,75.29,72.57,2093.2,6772.92,40.71,168,3.72,1.23,6.04,1.53,4.48,1.22,3.25,1.79,1.47,1.26,0.52,PA-04
2019-06-04,2,Seco,70.49,82.06,1819.31,6335.43,41.41,152,3.37,1.14,5.98,1.8,4.21,0.76,3.45,0,3.46,0,0,PA-04
2019-06-04,3,Seco,67.32,77.71,1873.89,5806.63,41.85,138,3.31,0.87,6.04,2.01,4,0.91,3.09,0,3.09,0,0,PA-04
2019-06-04,4,Seco,79.71,76.45,1968.94,7161.69,41.73,172,3.1,1.11,5.98,1.21,4.8,1.16,3.65,0,3.65,0,0,PA-04
2019-06-05,1,Seco,65.79,91.87,2287.64,8285.43,81.14,102,3.57,0.95,6.03,2.05,3.96,0.31,3.65,3.26,0.39,3.01,0.23,ESC-01
2019-06-05,2,Seco,66.92,87.84,2720.98,9590.89,81.22,119,3.27,0.86,6,2,4,0.48,3.5,3.11,0.41,2.91,0.21,ESC-01
2019-06-05,3,Seco,63.02,85.95,2564.65,8541.06,81.36,104,3.4,1.14,6,2.18,3.82,0.53,3.29,2.34,0.95,1.78,0.55,ESC-01
2019-06-05,4,Seco,64.81,85.85,2295.21,7620.03,81.14,94,3.55,1.15,5.98,2.11,3.88,0.53,3.37,1.94,1.4,1.05,0.89,ESC-01
2019-06-05,1,Seco,88.41,56.52,2156.55,6590.91,79.89,82,3.76,1.45,6.01,0.66,5.35,2.33,3.03,2.53,0.48,2.17,0.35,ESC-02
2019-06-05,2,Seco,66.48,53.03,2257.8,4795.79,82.21,58,4.15,1.07,6.05,1.99,4,1.87,2.13,1.94,0.19,1.73,0.19,ESC-02
2019-06-05,3,Seco,93.06,27.83,1113.88,1738.02,83.49,21,4.45,1.32,5.99,0.37,5.63,4.05,1.58,0.19,1.39,0,0.19,ESC-02
2019-06-05,4,Seco,99.93,51.21,2263.98,7047.6,81.19,86,3.73,0.44,5.94,0,6,2.94,3.05,2.15,0.91,1.52,0.63,ESC-02
2019-06-05,1,Seco,50.49,94.4,1467.89,4121.65,122.22,34,4.94,1,6.05,3.02,3,0.17,2.83,1.62,1.21,0,1.62,ESC-03
2019-06-05,2,Seco,44.75,88.39,2134.8,5079.53,120.31,42,3.72,0.83,5.95,3.29,2.68,0.31,2.35,1.8,0.57,1,0.81,ESC-03
2019-06-05,3,Seco,74.86,44.29,2346.03,4721.34,123.94,38,3.3,1.02,6.03,1.48,4.52,2.5,2.01,1.97,0.05,1.89,0.08,ESC-03
2019-06-05,4,Seco,100.33,21.76,1547.84,2019.28,119.11,17,3.68,1.19,6,0,6,4.68,1.32,0.5,0.81,0,0.5,ESC-03
2019-06-05,1,Seco,82.95,85.64,1982.3,8412.28,41.83,200,3.49,0.93,6.01,1.05,4.95,0.69,4.3,0,4.26,0,0,PA-04
2019-06-05,2,Seco,83.38,81.25,1961.21,7811.65,41.74,189,3.31,0.97,6.05,1,5,0.96,4.01,0,4.04,0,0,PA-04
2019-06-05,3,Seco,83.79,80.27,2478.29,9932.33,41.82,238,2.91,1.01,5.98,1.01,5,0.98,4.04,0,4.02,0,0,PA-04
2019-06-05,4,Seco,83.87,77.1,2334.59,8935.95,42.1,212,3.05,0.95,5.99,1,5,1.14,3.85,0.23,3.63,0,0.23,PA-04
2019-06-06,1,Seco,61.83,60.33,2590.02,5879.94,80.22,73,3.56,1.04,6,2.27,3.72,1.48,2.22,1.99,0.25,1.79,0.2,ESC-01
