data,id_equipamento,modelo,DF,UF,MTBF,MTTR,num_falhas,producao_total,produtividade,HC,HM,HMC,HMP,HT,HEF
2022-07-01,INFRA-260,Caterpillar D11R,77.16,86.69,70.23,6.99,6.94,0,0,749.04,175.59,48.5,126.82,495.09,0
2022-08-01,INFRA-260,Caterpillar D11R,7.84,81.23,47.05,428.37,1.01,0,0,738.83,692.1,428.87,257.1,47.46,0
2022-09-01,INFRA-260,Caterpillar D11R,81.89,79.08,46.45,12.7,10.07,0,0,725.17,131.5,127.52,2.93,462.11,5.99
2022-10-01,INFRA-260,Caterpillar D11R,85.05,81.22,72.12,5.06,6.95,0,0,746.19,114.94,35.98,79.83,513.88,11.04
2022-11-01,INFRA-260,Caterpillar D11R,85.92,85.29,40.67,6.66,12.92,0,0,712.85,97.27,86.15,11.74,524.59,2.09
2022-12-01,INFRA-260,Caterpillar D11R,56.2,82.12,86.33,7.21,4,0,0,744.01,323.63,28.57,291.66,344.73,0.83
2023-01-01,INFRA-260,Caterpillar D11R,76.14,82.77,77.9,28.39,6.02,0,0,749.52,174.22,170.85,2.49,466.33,9.39
2023-02-01,INFRA-260,Caterpillar D11R,83.11,84.11,54.46,3.65,9,0,0,701.58,121.55,32.96,87.82,486.27,2.57
2023-03-01,INFRA-260,Caterpillar D11R,82.8,82.51,42.86,10.63,12.11,0,0,736.85,128.89,127.82,1.45,511.89,19.42
2023-04-01,INFRA-260,Caterpillar D11R,27.79,50.98,12.68,46.08,8.07,0,0,726.8,522.69,366.58,155.03,100.94,0
2023-05-01,INFRA-260,Caterpillar D11R,20.48,76.44,11.68,36.82,9.94,0,0,747.83,593.72,370.16,219.09,117.88,0
2023-06-01,INFRA-260,Caterpillar D11R,47.29,67.37,20.77,30.15,11.07,0,0,713.04,380.96,326.71,51.74,228.72,22.83
2023-07-01,INFRA-260,Caterpillar D11R,90.45,86.84,196.93,3.7,3,0,0,743.85,70.42,11.1,59.58,583.45,26.55
2023-08-01,INFRA-260,Caterpillar D11R,78.66,80.93,68.86,1.83,7,0,0,762.97,160.11,12.78,149.94,480.4,21.73
2023-09-01,INFRA-260,Caterpillar D11R,88.48,89.22,93.91,4.39,5.96,0,0,724.47,84.17,26.3,57.59,566.94,27.21
2023-10-01,INFRA-260,Caterpillar D11R,56.19,83.8,50.22,5.09,7.05,0,0,739.51,325.13,35.29,289.37,352.46,7.03
2023-11-01,INFRA-260,Caterpillar D11R,75.54,83.59,114.11,3.5,3.98,0,0,721.32,178.23,14.01,164.88,455.7,0
2023-12-01,INFRA-260,Caterpillar D11R,93.16,81.47,142.26,4.18,3.99,0,0,742.79,51.91,16.81,34.58,569.59,0.01
2024-01-01,INFRA-260,Caterpillar D11R,80.53,84.53,63.93,3.72,8.01,0,0,744.73,147.19,29.78,116.07,513.52,10.87
2024-02-01,INFRA-260,Caterpillar D11R,85.34,73.52,70.07,5.63,5.95,0,0,677.63,98.21,28.18,63.92,417.86,0
2024-03-01,INFRA-260,Caterpillar D11R,91.59,77.69,48.52,3.52,11,0,0,749.95,58.26,38.54,19.6,529.54,14.29
2024-04-01,INFRA-260,Caterpillar D11R,86.96,85.06,43.92,5.62,11.95,0,0,717.86,99.56,60.34,31.71,528.32,61.04
2024-05-01,INFRA-260,Caterpillar D11R,66.4,78.56,35.08,5.48,11.02,0,0,736.94,255.82,60.43,192.86,384.74,0
2019-08-01,INFRA-261,Caterpillar D11R,71.36,89.28,64.1,20.37,16.96,0,0,1686.41,475.16,344.47,126.09,1077.78,5.42
2019-09-01,INFRA-261,Caterpillar D11R,75.75,85.05,65.71,4.99,7.06,0,0,723.28,176.71,34.92,139.57,458.17,0.3
2019-10-01,INFRA-261,Caterpillar D11R,21.61,79.75,63.97,290.94,2,0,0,744.68,579.83,582,5.64,126.98,0
2019-11-01,INFRA-261,Caterpillar D11R,62.42,80.4,30.24,21.92,12.02,0,0,726.41,269.52,266.43,3.76,360.89,1.91
2019-12-01,INFRA-261,Caterpillar D11R,87.1,89.7,43.67,7.15,13,0,0,737.2,102,92.28,9.2,568.73,0
2020-01-01,INFRA-261,Caterpillar D11R,79.1,88.8,65.75,19.24,7.94,0,0,741.78,160.33,155.6,4.4,518,0
2020-02-01,INFRA-261,Caterpillar D11R,54.52,74.42,20.98,20.74,13.03,0,0,675.2,303.39,267.16,37.49,271.98,0
2020-03-01,INFRA-261,Caterpillar D11R,68.3,90.01,45.89,22.78,10,0,0,738.3,233.03,230.79,2.75,466.37,0.87
2020-04-01,INFRA-261,Caterpillar D11R,63.92,90.14,69.3,6.95,6.05,0,0,716.21,255.49,41.53,214.74,420.84,0
2020-05-01,INFRA-261,Caterpillar D11R,81.95,90.43,32.84,7.89,16.85,0,0,737,135.7,135.63,0,559.23,9.72
2020-06-01,INFRA-261,Caterpillar D11R,86.4,91.67,44.81,7.08,13.02,0,0,716.84,93.02,91.54,1.28,582.34,2.07
2020-07-01,INFRA-261,Caterpillar D11R,72.51,92.94,31.27,12.78,16.15,0,0,738.53,207.34,206.77,2.05,495.59,0.01
2020-08-01,INFRA-261,Caterpillar D11R,64.15,93.5,50.13,25.24,8.99,0,0,737.95,266.06,226.28,39.99,444.81,0.84
2020-09-01,INFRA-261,Caterpillar D11R,66.44,93.37,55.87,13.38,7.97,0,0,716.14,243.62,106.73,133.76,449.95,6.73
2020-10-01,INFRA-261,Caterpillar D11R,75.99,94.03,44.14,13.26,12,0,0,746.25,182.4,158.4,23.08,527.77,2.69
2020-11-01,INFRA-261,Caterpillar D11R,62.83,92.41,46.33,9.35,8.93,0,0,725.55,269.72,84.86,185.47,416.46,0
2020-12-01,INFRA-261,Caterpillar D11R,69.99,92.52,79.01,3.06,6.01,0,0,750.14,228.7,18.26,211.02,480.02,6.11
2021-01-01,INFRA-261,Caterpillar D11R,63.85,93.24,51.87,17.74,18.84,0,0,1655.12,603.03,337.17,272.33,988.49,6.41
2021-02-01,INFRA-261,Caterpillar D11R,35.62,93.2,44.96,26.4,11.9,0,0,1585.97,1036.19,313.83,716,542.04,5.41
2021-03-01,INFRA-261,Caterpillar D11R,19.82,75.17,15.58,2.89,7.01,0,0,738.81,597.63,20.15,577.06,109.76,0
2021-04-01,INFRA-261,Caterpillar D11R,93.03,78.6,86.19,4.16,5.98,0,0,722.45,56.22,24.76,30.59,526.46,0
2021-05-01,INFRA-261,Caterpillar D11R,66.44,83.46,58.87,16.07,7.02,0,0,739.33,249.25,112.16,136.25,412.55,12.71
2021-06-01,INFRA-261,Caterpillar D11R,80.52,84.87,70.41,19.87,6.96,0,0,720.82,137.68,138.8,0,500.16,6.24
2021-07-01,INFRA-261,Caterpillar D11R,77.55,81.64,38.52,6.75,12.11,0,0,736.86,172.01,80.59,91.25,460.89,4.43
2021-08-01,INFRA-261,Caterpillar D11R,49.27,82.26,33.54,0.82,8.94,0,0,742.21,373.57,7.36,370.72,300.25,0
2021-09-01,INFRA-261,Caterpillar D11R,57.92,84.16,34.93,11.59,10.07,0,0,726.65,306.68,116.1,189.28,353.04,0
2021-10-01,INFRA-261,Caterpillar D11R,71.96,83.63,75.98,5.27,5.97,0,0,740.19,208.05,31.38,174.68,456.88,0.04
2021-11-01,INFRA-261,Caterpillar D11R,60.82,93.03,80.47,2.68,4.99,0,0,723.79,285.79,13.47,270.45,404.87,1.11
2021-12-01,INFRA-261,Caterpillar D11R,89.81,85.91,53.01,6.02,11.09,0,0,744.17,74.66,67.3,7.51,582.93,0
2022-01-01,INFRA-261,Caterpillar D11R,72.11,88.79,95.07,42.26,5.05,0,0,744.32,212.78,211.4,0,479.36,0
2022-02-01,INFRA-261,Caterpillar D11R,89.86,86.2,57.03,5.27,9.06,0,0,673.64,67.1,47.79,18.64,513.45,14.68
2022-03-01,INFRA-261,Caterpillar D11R,76.81,86.19,98.64,15.89,5.03,0,0,737.91,167.46,80.13,87.34,493.71,2.73
2022-04-01,INFRA-261,Caterpillar D11R,68.88,84.57,34.88,5.52,12.07,0,0,717.54,228.25,65.26,162.68,419.74,1.71
2022-05-01,INFRA-261,Caterpillar D11R,0,99.81,23.92,0,0,0,0,743.97,737.29,0,738.77,0,0
2022-06-01,INFRA-261,Caterpillar D11R,53.84,72.54,12.68,8.77,22.16,0,0,718.34,334.25,190.44,137.62,277.79,4.48
2022-07-01,INFRA-261,Caterpillar D11R,77.49,87.19,71.12,5.71,6.94,0,0,747.69,172.51,40.38,130.45,503.4,0
2022-08-01,INFRA-261,Caterpillar D11R,29.94,65.56,8.66,9.77,17.14,0,0,740.33,517.82,165.93,352.2,146.41,0
2022-09-01,INFRA-261,Caterpillar D11R,28.46,76.48,26,85.38,5.99,0,0,716.41,511.45,514.66,0,155.97,0
2022-10-01,INFRA-261,Caterpillar D11R,19.27,89.92,12.88,60.39,9.96,0,0,751.36,594.6,597.71,0,127.65,1.86
2022-11-01,INFRA-261,Caterpillar D11R,70.75,77.95,27.04,9.58,14.96,0,0,725.27,208.57,143.9,64.87,402.6,9.36
2022-12-01,INFRA-261,Caterpillar D11R,66.84,82.28,68.74,41.37,5.98,0,0,744.06,245.18,245.03,0,415.19,1.4
2023-01-01,INFRA-261,Caterpillar D11R,83.27,83.42,85.12,1.95,5.94,0,0,745.99,123.26,11.6,111.5,514.7,0
2023-02-01,INFRA-261,Caterpillar D11R,75.9,87.98,42.06,14.99,10.95,0,0,695.95,170.22,165.11,4.36,456.84,11.55
2023-03-01,INFRA-261,Caterpillar D11R,89.41,78.79,58.43,7.63,8.92,0,0,737.96,79.94,69.73,11.02,527.66,12.03
2023-04-01,INFRA-261,Caterpillar D11R,78.3,87.45,41.55,3.66,11.93,0,0,721.07,160.75,44.14,115.46,492.48,0
2023-05-01,INFRA-261,Caterpillar D11R,65.93,77.82,32.5,9.24,12.06,0,0,741.49,248.06,101.97,138.51,388.94,6.83
2023-06-01,INFRA-261,Caterpillar D11R,77.11,82.31,75.97,11.63,6,0,0,726.26,163.99,34.21,94.94,457.17,2.01
2023-07-01,INFRA-261,Caterpillar D11R,86.79,88.1,33.1,5.53,17.02,0,0,750.73,103.81,94.69,9.88,565.49,1.6
2023-08-01,INFRA-261,Caterpillar D11R,43.5,82.58,24.31,12.32,11.02,0,0,737.58,421.63,137.04,285.08,268.14,10.08
2023-09-01,INFRA-261,Caterpillar D11R,26.06,83.24,39.19,108.27,4.02,0,0,718.05,527.67,434.42,95.75,158.27,10.61
2023-10-01,INFRA-261,Caterpillar D11R,54.7,76.87,21.03,19.8,14.99,0,0,748.8,336.09,271.15,33.49,314.3,0
2023-11-01,INFRA-261,Caterpillar D11R,92.78,81.13,55.16,2.8,9.95,0,0,721.64,47.6,27.73,19.66,555.06,7.9
2023-12-01,INFRA-261,Caterpillar D11R,84.6,70.88,40.46,2.6,11.03,0,0,743.87,116.78,28.28,88.2,446.9,1.94
2024-01-01,INFRA-261,Caterpillar D11R,69.13,78.73,58.4,23.48,6.99,0,0,745.1,225.88,163.07,64.21,408.76,6.14
2024-02-01,INFRA-261,Caterpillar D11R,88.23,77.37,64.27,8.2,7.01,0,0,666.95,83.76,57.71,26.92,453.13,0
2024-03-01,INFRA-261,Caterpillar D11R,2.53,87.11,16.27,256.67,0.99,0,0,743.26,721.25,253.74,471.84,16.31,0
2024-04-01,INFRA-261,Caterpillar D11R,14.25,80.79,40.96,4.88,1.98,0,0,715.43,613.25,9.75,608.52,82.09,14.67
2024-05-01,INFRA-261,Caterpillar D11R,92.43,85.48,73.32,4.29,8.06,0,0,745.07,51.61,34.27,16.88,589.07,9.85
2019-08-01,INFRA-262,Caterpillar D11R,83.5,94.76,56.12,8.29,13.04,0,0,931.8,155.82,109.4,47.51,740.65,0.01
2020-02-01,INFRA-262,Caterpillar D11R,92.81,85.58,56.71,5.61,5.96,0,0,436.28,33.59,33.84,0,342.48,0
2020-03-01,INFRA-262,Caterpillar D11R,88.82,91.51,47.34,2.86,12.92,0,0,748.56,80.78,37.28,43.82,606.7,0
2020-04-01,INFRA-262,Caterpillar D11R,98.13,91.56,653.63,1.7,1.01,0,0,716.39,11.54,1.69,9.74,643.15,4.72
2020-05-01,INFRA-262,Caterpillar D11R,85.14,90.73,51.83,5.88,10.89,0,0,746.11,111.78,64.58,47.74,570.37,8.66
2020-06-01,INFRA-262,Caterpillar D11R,92.25,91.59,305.02,2.26,2.01,0,0,723.85,56.17,4.5,50.94,604.23,12.6
2020-07-01,INFRA-262,Caterpillar D11R,98.67,94.72,140,1.35,4.97,0,0,742.59,10.44,6.76,3.59,689.78,0.8
2020-08-01,INFRA-262,Caterpillar D11R,78.81,95.85,56.28,10.6,9.91,0,0,743.76,152.12,106.8,45.83,564.09,0.01
2020-09-01,INFRA-262,Caterpillar D11R,91.47,94.2,90.06,1.11,7.02,0,0,715.45,57.17,7.86,49.23,623.5,0
2020-10-01,INFRA-262,Caterpillar D11R,91.6,91.95,69.06,1.66,8.99,0,0,745.59,66.91,14.95,52.44,615.1,0.04
2020-11-01,INFRA-262,Caterpillar D11R,79.3,96.37,277.54,14.61,2,0,0,726.35,145.36,29.5,114.95,557.54,3.33
2020-12-01,INFRA-262,Caterpillar D11R,70.32,92.99,123.17,30.81,3.99,0,0,750.68,217.81,121.32,94.1,488.77,0
2021-01-01,INFRA-262,Caterpillar D11R,86.35,92.37,66.47,6.01,19.9,0,0,1656.67,230.21,120.88,108.32,1341.44,0.01
2021-02-01,INFRA-262,Caterpillar D11R,85.88,92.69,98.82,8.4,12.98,0,0,1587.08,228.5,108.12,121.56,1272.83,0.01
2021-03-01,INFRA-262,Caterpillar D11R,94.35,91.71,107.84,3.65,6.01,0,0,740.24,39.43,21.88,18.06,648.06,0
2021-04-01,INFRA-262,Caterpillar D11R,85.5,83.62,103.01,2.5,5.04,0,0,715.4,106.14,12.56,93.22,515.41,6.12
2021-05-01,INFRA-262,Caterpillar D11R,90.37,88.63,83.33,3.19,6.97,0,0,744.66,76.91,22.01,55.71,588.16,22.08
2021-06-01,INFRA-262,Caterpillar D11R,96.95,82.59,97.35,1.2,6.03,0,0,724.96,22.26,7.22,15.08,581.44,2.14
2021-07-01,INFRA-262,Caterpillar D11R,86.45,87.17,186.14,1.84,3,0,0,750.58,94.23,5.54,89.11,559.02,3.62
2021-08-01,INFRA-262,Caterpillar D11R,91.64,88.23,74.02,2.1,7.93,0,0,747.77,65.47,16.72,48.57,594.3,7.17
2021-09-01,INFRA-262,Caterpillar D11R,88.14,88.86,95.35,4.53,5.99,0,0,719.19,82.64,27.17,54.45,568.08,72.13
2021-10-01,INFRA-262,Caterpillar D11R,52.61,89.04,350.94,5.1,0.99,0,0,741.07,354.64,5.11,349.2,349.58,8.44
2021-11-01,INFRA-262,Caterpillar D11R,57.3,94.15,64.63,44.53,6,0,0,725.04,312.27,268.31,43.25,383.74,0
2021-12-01,INFRA-262,Caterpillar D11R,97.11,90.81,164.69,6.29,4.03,0,0,746.47,26.95,25.61,1.33,652.75,28.83
2022-01-01,INFRA-262,Caterpillar D11R,74.86,88.89,123.7,16.54,4,0,0,741.66,192.55,54.42,126.28,496.46,7.34
2022-02-01,INFRA-262,Caterpillar D11R,70.65,79.38,75.61,8.72,4.95,0,0,676.11,197.21,43.74,154.19,382.09,0
2022-03-01,INFRA-262,Caterpillar D11R,92.63,86.93,74.77,3.81,8.02,0,0,742,55.28,30.62,25.27,599.14,1.53
2022-04-01,INFRA-262,Caterpillar D11R,78.62,81.7,234.34,3.91,2.01,0,0,721.7,151.79,7.78,142.44,468.45,5.67
2022-05-01,INFRA-262,Caterpillar D11R,89.3,90.54,100.5,4.54,6.03,0,0,736.97,84.5,27.14,57.15,597.86,0
2022-06-01,INFRA-262,Caterpillar D11R,84.37,75.11,115.13,23.33,4.01,0,0,723.65,110.85,94.06,16.72,464.31,0
2022-07-01,INFRA-262,Caterpillar D11R,93,90.65,209.28,6.22,2.99,0,0,739.47,51.74,18.63,33.03,627.11,2.23
2022-08-01,INFRA-262,Caterpillar D11R,87.09,81.93,68.16,8.31,7.97,0,0,740.12,89.51,65.88,24.16,543.51,0
2022-09-01,INFRA-262,Caterpillar D11R,78.19,88.02,123.76,5.23,3.99,0,0,723.12,157.72,20.92,135.82,498.21,4.22
2022-10-01,INFRA-262,Caterpillar D11R,92.62,90.06,77.93,7.41,7.99,0,0,738.74,61.64,58.74,2.43,623.2,0
2022-11-01,INFRA-262,Caterpillar D11R,71.31,88.98,50.59,11.9,8.97,0,0,726.27,205.07,107.49,100.46,460.77,0
2022-12-01,INFRA-262,Caterpillar D11R,73.92,89.07,61.41,6.24,8.04,0,0,748.81,197.1,49.37,148.36,489.18,4.02
2023-01-01,INFRA-262,Caterpillar D11R,77.25,84.58,37.18,7.48,12.88,0,0,746.3,173.09,97.43,74.97,487.09,9.06
2023-02-01,INFRA-262,Caterpillar D11R,76.1,87.77,24.71,7.68,18.95,0,0,695.83,166.96,145.96,21.21,472.7,1.25
2023-03-01,INFRA-262,Caterpillar D11R,16.52,91.74,22.26,123.73,4.96,0,0,744.49,621.58,623.19,0,111.88,0
2023-04-01,INFRA-262,Caterpillar D11R,0,99.87,0,720.31,1,0,0,716.53,718.84,723.14,0,0,0
2023-05-01,INFRA-262,Caterpillar D11R,70.45,81.89,38.27,17.13,10.92,0,0,738.52,220.34,189.72,30.82,423.81,9.38
2023-06-01,INFRA-262,Caterpillar D11R,71.19,86.74,37.07,8.21,12.05,0,0,724.22,205.17,98.44,103.55,443.58,0
2023-07-01,INFRA-262,Caterpillar D11R,87.75,90.75,53.83,3.24,11.01,0,0,750.96,87.47,35.73,52.36,601.36,17.93
2023-08-01,INFRA-262,Caterpillar D11R,45.27,84.22,46.82,2.85,6.05,0,0,748.29,406.69,17.27,394.25,282.87,8.43
2023-09-01,INFRA-262,Caterpillar D11R,77.34,81.27,34.69,4.89,13.02,0,0,714.27,161.42,43.56,97.15,449.54,4.11
2023-10-01,INFRA-262,Caterpillar D11R,95.31,86.69,124.8,3.41,5.05,0,0,740.74,29.89,17.01,12.88,625.67,32.99
2023-11-01,INFRA-262,Caterpillar D11R,85.5,87.36,267.11,1.46,2,0,0,713.89,100.58,2.91,97.6,536.33,54.99
2023-12-01,INFRA-262,Caterpillar D11R,42.07,40.58,24.15,0,0,0,0,737.76,432.51,0,429.47,126.99,0
2024-01-01,INFRA-262,Caterpillar D11R,75.87,73.37,41.11,11.55,10.01,0,0,736.79,184.2,116.11,68.3,408.45,37.42
2024-02-01,INFRA-262,Caterpillar D11R,69.36,60.49,56.28,8.26,4.99,0,0,676.69,202.71,40.74,161.95,282.65,0
2024-03-01,INFRA-262,Caterpillar D11R,91.7,79.44,68.06,3.59,7.95,0,0,748.37,67.06,29.15,37.94,535.97,0
2024-04-01,INFRA-262,Caterpillar D11R,91.62,83.35,77.59,3.18,6.97,0,0,720.27,62.75,22.05,39.81,541.66,6.94
2024-05-01,INFRA-262,Caterpillar D11R,47.86,87.09,75.95,48.43,3.98,0,0,743.35,394.84,190.63,198.08,305.51,24.03
2019-08-01,INFRA-263,Caterpillar D11R,94.98,95.08,118.92,3.97,6.97,0,0,936.35,51.43,27.73,23.53,817.67,0
2020-02-01,INFRA-263,Caterpillar D11R,97.97,89.25,99.18,1.58,3,0,0,338.45,4.75,4.75,0,298.97,0
2020-03-01,INFRA-263,Caterpillar D11R,85.55,92.6,39.24,4.31,15.02,0,0,744.99,112.91,65.52,47.05,586.7,0
2020-04-01,INFRA-263,Caterpillar D11R,97.42,90.15,90.8,2.1,6.94,0,0,723.39,18.64,14.82,3.84,633.59,3.79
2020-05-01,INFRA-263,Caterpillar D11R,77.95,89.08,34.47,9.56,15.08,0,0,741.43,159.78,144.01,16.62,518.2,12.91
2020-06-01,INFRA-263,Caterpillar D11R,86.24,91.5,70.3,2.94,8,0,0,720.32,104.73,23.29,80.46,556.37,6.83
2020-07-01,INFRA-263,Caterpillar D11R,90.55,94.47,78.82,7.39,8,0,0,747.31,72.49,59.25,13.84,635.22,4.65
2020-08-01,INFRA-263,Caterpillar D11R,93.26,93.36,164.55,6.14,3.98,0,0,747.3,47.67,24.53,23.23,653.05,0
2020-09-01,INFRA-263,Caterpillar D11R,91.98,95.84,90.63,3.33,6.94,0,0,724.79,57.29,23.21,33.64,639.55,0
2020-10-01,INFRA-263,Caterpillar D11R,70.8,93.57,60.77,22.46,8.01,0,0,737.79,221.33,181.02,39.39,484.56,0
2020-11-01,INFRA-263,Caterpillar D11R,75.3,96.06,73.6,3.74,7.02,0,0,716.62,182.03,26.34,153.55,511.55,5.67
2020-12-01,INFRA-263,Caterpillar D11R,88.54,90.1,149.68,1.92,3.98,0,0,738.02,83.17,7.65,75.75,590.31,8.94
2021-01-01,INFRA-263,Caterpillar D11R,91.55,90.64,106.97,4.39,12.94,0,0,1662.94,137.06,57.05,78.48,1393.38,19.65
2021-02-01,INFRA-263,Caterpillar D11R,91.05,93.7,170.81,3.43,7.94,0,0,1589.54,141.94,27.8,113.44,1382.89,0
2021-03-01,INFRA-263,Caterpillar D11R,82.36,83.66,85.59,3.22,5.98,0,0,737.05,128.6,19.49,110.26,515.4,0
2021-04-01,INFRA-263,Caterpillar D11R,85.94,87.21,89.23,2.34,6.04,0,0,724.48,101.12,13.87,85.96,539.35,0
2021-05-01,INFRA-263,Caterpillar D11R,90.7,88.36,60.07,2.26,9.97,0,0,748.76,69.28,15.16,46.81,602.95,0
2021-06-01,INFRA-263,Caterpillar D11R,85.04,84.88,51.42,5.54,9.97,0,0,713.59,112.11,52.44,57.15,518.87,5.96
2021-07-01,INFRA-263,Caterpillar D11R,77.94,86.62,45.51,9.79,10.9,0,0,747.33,165.98,106.84,58.89,494.33,0.01
2021-08-01,INFRA-263,Caterpillar D11R,87.31,89.99,84.43,1.88,6.96,0,0,748.81,93.24,13.14,79.5,586.39,0
2021-09-01,INFRA-263,Caterpillar D11R,84.59,86.41,66.55,13.7,8.03,0,0,723.13,112.08,110.24,1.7,529.83,4.27
2021-10-01,INFRA-263,Caterpillar D11R,58.15,95.61,210.32,0.48,2.01,0,0,738.34,305.53,0.95,306.92,418.46,0
2021-11-01,INFRA-263,Caterpillar D11R,96.19,94.05,24.21,0,0,0,0,721.03,24.69,0,24.32,649.48,1.92
2021-12-01,INFRA-263,Caterpillar D11R,89.7,87.31,147.66,6.44,3.97,0,0,739.76,78.12,25.31,52.02,584.3,0.54
2022-01-01,INFRA-263,Caterpillar D11R,83.52,84.88,87.79,5.38,5.97,0,0,741.85,126.74,32.44,94.17,526.93,0
2022-02-01,INFRA-263,Caterpillar D11R,89.11,85.72,129.3,4.3,3.97,0,0,668.81,75.06,17.25,57.46,518.57,0
2022-03-01,INFRA-263,Caterpillar D11R,84.33,88.51,140.66,6.14,4.03,0,0,746.7,113.84,24.68,88.87,560.72,11.9
2022-04-01,INFRA-263,Caterpillar D11R,87.72,87.44,69.83,2.57,7.94,0,0,724.47,83.47,20.66,62.55,552.91,9.88
2022-05-01,INFRA-263,Caterpillar D11R,89.49,90.01,100.21,5.87,5.99,0,0,742.46,77.89,35.68,42.61,596.22,56.68
2022-06-01,INFRA-263,Caterpillar D11R,83.98,87.23,58.46,6.06,9.05,0,0,715.97,111.91,55.47,57.65,524.58,2.05
2022-07-01,INFRA-263,Caterpillar D11R,73.21,88.71,28.32,4.23,17.03,0,0,738.31,196.09,71.27,123.23,484.91,0
2022-08-01,INFRA-263,Caterpillar D11R,52.2,84.66,324.31,3.8,1.01,0,0,744.79,358.23,3.78,354.13,325.04,0
2022-09-01,INFRA-263,Caterpillar D11R,90.41,87.8,81.93,8.86,6.96,0,0,726.7,66.45,58.37,4.28,573.5,2.28
2022-10-01,INFRA-263,Caterpillar D11R,74.08,88.82,34.74,4.48,13.95,0,0,738.94,189.33,61.32,126.14,493.63,0
2022-11-01,INFRA-263,Caterpillar D11R,35.08,84.69,26.81,58.45,8.02,0,0,721.22,467.23,469.89,1.19,212.76,0
2022-12-01,INFRA-263,Caterpillar D11R,89.18,90,117.86,4.97,5.02,0,0,742.23,76.55,24.95,52.48,589.89,5.34
2023-01-01,INFRA-263,Caterpillar D11R,76.63,90.14,170.82,38.96,3.01,0,0,739.9,175.33,118.18,59.69,514.32,0
2023-02-01,INFRA-263,Caterpillar D11R,74.69,81.89,39.2,14.06,11.06,0,0,713.2,181.79,153.62,28.44,431.14,0
2023-03-01,INFRA-263,Caterpillar D11R,75.63,86.07,80.77,3.3,6.05,0,0,749.12,180.8,15.27,163.26,489.83,1.42
2023-04-01,INFRA-263,Caterpillar D11R,86.13,74.24,92.46,5.97,5.04,0,0,726.94,100.55,29.73,70.42,459,0
2023-05-01,INFRA-263,Caterpillar D11R,82.21,87.59,41.71,5.79,13,0,0,740.2,127.34,75.39,52.44,536.09,6.07
2023-06-01,INFRA-263,Caterpillar D11R,87.66,88.61,70.9,7.9,8.02,0,0,713.22,82.81,62.16,20.96,572.13,0
2023-07-01,INFRA-263,Caterpillar D11R,84.09,83.77,89.17,6.23,6.06,0,0,747.35,116.28,37.38,79.64,534.91,4.59
2023-08-01,INFRA-263,Caterpillar D11R,78.39,89.56,88.22,3.3,6.06,0,0,740.01,157.81,19.95,138.07,529.86,38.63
2023-09-01,INFRA-263,Caterpillar D11R,28.66,75.93,52.19,158.86,2.98,0,0,724.76,518.02,475.34,37.89,156.73,7.14
2023-10-01,INFRA-263,Caterpillar D11R,74.68,77.14,71.13,18.49,6,0,0,737.43,188.58,109.1,77.69,426.8,0
2023-11-01,INFRA-263,Caterpillar D11R,85.87,88.91,76.99,7.27,6.97,0,0,726.19,106.96,50.46,56.3,539,1.5
2023-12-01,INFRA-263,Caterpillar D11R,80.61,75.17,56.81,3.19,8,0,0,740.08,147.05,25.87,122.31,452.75,0
2024-01-01,INFRA-263,Caterpillar D11R,80.34,73.71,87.43,4.24,4.96,0,0,748.4,149.39,21.51,129.17,436.15,0
2024-02-01,INFRA-263,Caterpillar D11R,70.34,59.01,69.21,24.64,3.98,0,0,667.3,200.68,98.95,99.84,279.3,0
2024-03-01,INFRA-263,Caterpillar D11R,43.72,83.96,54.69,12.52,4.98,0,0,751.23,420.88,62.76,357.79,274.5,0
2024-04-01,INFRA-263,Caterpillar D11R,90.04,82.89,49.72,6.37,10.93,0,0,713.85,69.39,69.95,0,543.13,16.25
2024-05-01,INFRA-263,Caterpillar D11R,59.14,69.68,43.69,8.12,6.99,0,0,747.31,306.91,56.73,249.7,303.1,11.88
2019-08-01,INFRA-264,Caterpillar D11R,88.84,92.82,95.05,13.55,8,0,0,924.27,110.63,109.43,2.21,752.85,0
2019-10-01,INFRA-264,Caterpillar D11R,88.42,91.86,94.06,13.78,8.08,0,0,931.38,111.64,108.63,2.23,761.02,0
2020-02-01,INFRA-264,Caterpillar D11R,92.62,80.8,119.39,10.52,2.01,0,0,315.11,21.01,20.79,0,238.9,0
2020-03-01,INFRA-264,Caterpillar D11R,89.24,95.02,79.32,10.35,8.06,0,0,750.92,82.95,81.81,0,629.73,0
2020-04-01,INFRA-264,Caterpillar D11R,99.85,94.44,675.83,3.84,0.99,0,0,720.25,7.53,3.82,3.63,681.22,0
2020-05-01,INFRA-264,Caterpillar D11R,91.63,93.6,159.46,14.62,3.99,0,0,737.94,59.11,59.27,0.49,646.05,0
2020-06-01,INFRA-264,Caterpillar D11R,95.37,92.86,210.79,1.49,3,0,0,716.62,36.24,4.46,31.53,631.33,0
2020-07-01,INFRA-264,Caterpillar D11R,89.78,93.05,68.56,2.59,9.04,0,0,746.19,76.33,23.58,52.68,620.3,0
2020-08-01,INFRA-264,Caterpillar D11R,84.31,91.09,71.61,13.57,8.02,0,0,745.3,110.79,109.16,2.24,575.9,0
2020-09-01,INFRA-264,Caterpillar D11R,98.76,96.91,227.93,3.88,2.97,0,0,721.31,14.98,11.45,3.54,691.47,3.34
