data,id_equipamento,modelo,DF,UF,MTBF,MTTR,num_falhas,producao_total,produtividade,HC,HM,HMC,HMP,HT,HEF
2020-06-01,LOAD-165,LeTourneau L-2350 GII,84.97,81.45,61.83,9.37,7.96,839628.36,1852.99,716.51,107.52,75.26,32.75,492.17,456.61
2020-07-01,LOAD-165,LeTourneau L-2350 GII,66.53,78.91,32.71,3.77,12.1,675741.41,1864.34,740.74,255.94,45.17,207.58,391.35,362.23
2020-08-01,LOAD-165,LeTourneau L-2350 GII,91.9,82.15,112.15,6.58,4.96,1007312.07,1961.31,748.89,62.87,32.81,30.06,566.92,517.28
2020-09-01,LOAD-165,LeTourneau L-2350 GII,64,74.39,34.26,4.81,9.96,691510.27,2002.26,725.41,256.09,48.21,211.6,347.92,336.57
2020-10-01,LOAD-165,LeTourneau L-2350 GII,84.3,63.82,50.6,7.77,8.06,821728.29,2069.94,738.23,117.29,61.34,54.19,404.81,391.09
2020-11-01,LOAD-165,LeTourneau L-2350 GII,54.24,68.06,45.03,11.16,6.06,584426.9,2186.16,719.59,327.39,67.15,262.4,267.61,265.13
2020-12-01,LOAD-165,LeTourneau L-2350 GII,87.83,63.54,84.13,6.67,4.97,635248.57,1594.94,747.02,85.2,33.6,51.73,418.76,404.12
2021-01-01,LOAD-165,LeTourneau L-2350 GII,60.87,69.46,156.43,13.42,2,659764.33,2091.36,741.21,289.52,26.43,259.8,318.25,311.2
2021-02-01,LOAD-165,LeTourneau L-2350 GII,77.3,65.07,30.48,7.8,10.91,586923.05,1838.88,671.84,157.34,85.33,71.42,334.8,317.96
2021-03-01,LOAD-165,LeTourneau L-2350 GII,82.8,61.14,33.77,6.31,10.92,600173.7,1686.82,751.36,132.86,70.01,63.68,375.35,348.22
2021-04-01,LOAD-165,LeTourneau L-2350 GII,68.95,63.66,54.03,12.15,5.98,659505.91,2165.96,723.2,218.28,73.42,145.33,318.97,302.34
2021-05-01,LOAD-165,LeTourneau L-2350 GII,84.4,66.61,59.59,5.14,7.01,930987.45,2286.12,746.51,116.85,36.12,81.03,418.75,404.1
2021-06-01,LOAD-165,LeTourneau L-2350 GII,39.78,60.69,173.71,7.52,0.99,352248.48,2057.29,725.78,433.33,7.58,428.62,175.02,170.4
2021-07-01,LOAD-165,LeTourneau L-2350 GII,73.22,76.11,37.11,9.39,10.98,842782.59,2122.49,743.18,202.87,96,100.08,411.33,397.05
2021-08-01,LOAD-165,LeTourneau L-2350 GII,78.19,78.75,51.28,5.3,9.07,980171.43,2175.67,749.96,165.14,48,117.14,458.7,449.35
2021-09-01,LOAD-165,LeTourneau L-2350 GII,71.21,78.67,80.09,20.05,4.99,882848.81,2308.04,713.57,211.66,101.73,109.24,402.22,385.23
2021-10-01,LOAD-165,LeTourneau L-2350 GII,66.72,65.13,26.56,3.85,12.01,628722.14,2027.57,743.24,248.03,45.96,205.58,318.53,308.85
2021-11-01,LOAD-165,LeTourneau L-2350 GII,78.56,68.16,32.24,9.56,12.06,710176.33,1864.31,724.94,158.69,73.97,42.85,386.94,384.88
2021-12-01,LOAD-165,LeTourneau L-2350 GII,89.12,66.02,62.75,4.79,6.95,897003.17,2067.53,749.52,80.05,31.54,46.46,441.14,437.03
2022-01-01,LOAD-165,LeTourneau L-2350 GII,19.04,73.74,34.92,2.63,3.01,227983.09,2171.14,736.62,604.13,7.83,599.41,105.93,103.01
2022-02-01,LOAD-165,LeTourneau L-2350 GII,91.79,82.84,255.03,7.24,1.98,1192088.9,2462.58,675.67,58.12,14.71,43.88,511.03,490.36
2022-03-01,LOAD-165,LeTourneau L-2350 GII,87.81,69.69,37.53,3.17,12.03,829910.4,1863.25,747.19,92.13,38.04,54.22,454.29,447.75
2022-04-01,LOAD-165,LeTourneau L-2350 GII,66.07,73.65,116.27,4.94,3.01,713331.55,2022.42,714.91,242.41,14.75,226.07,352.72,348.64
2022-05-01,LOAD-165,LeTourneau L-2350 GII,73.35,76.92,35.17,5.19,11.96,844770.44,1987.64,736.95,199.98,54.51,135.17,421,416.03
2022-06-01,LOAD-165,LeTourneau L-2350 GII,79.75,79.62,57.02,5.24,8.03,956552.89,2159.91,712.81,150.47,42.57,107.38,450.6,451
2022-07-01,LOAD-165,LeTourneau L-2350 GII,45.97,72.32,41.36,3.37,6.03,515416.62,2120.01,738.97,403.27,12.19,377.01,246.36,244.98
2022-08-01,LOAD-165,LeTourneau L-2350 GII,70.14,67.93,32.24,13.2,10.99,671401.01,1894.66,738.4,216.51,140.97,74.62,357.65,356.93
2022-09-01,LOAD-165,LeTourneau L-2350 GII,95.15,72.59,54.58,3.09,9.04,1114725.31,2323.11,725.77,40.36,27.86,12,498.85,486.82
2022-10-01,LOAD-165,LeTourneau L-2350 GII,58.75,76.06,41.65,23.46,7.97,675151.11,2038.83,738.79,309.61,184.62,121.25,331.44,329.47
2022-11-01,LOAD-165,LeTourneau L-2350 GII,53.62,75.48,36.35,6.39,7.97,628870.26,2170.83,723.95,337.06,45.91,284.13,292.14,290.88
2022-12-01,LOAD-165,LeTourneau L-2350 GII,92.76,69.71,48,4.8,9.96,1070807.5,2289.34,749.29,56.86,43.45,8.9,476.28,479.02
2023-01-01,LOAD-165,LeTourneau L-2350 GII,63.21,69.19,36.09,3.52,9.08,719020.88,2219.12,739.41,274.1,31.16,241.72,326.1,324.29
2023-02-01,LOAD-165,LeTourneau L-2350 GII,87.59,68.15,38.06,6.08,10.93,844804.26,2035.87,702.25,84.17,51.59,17.05,417.18,417.28
2023-03-01,LOAD-165,LeTourneau L-2350 GII,71.99,60.93,47.16,18.28,7.02,677123.39,2128.95,739.67,209.85,126.52,79.88,328.09,322.56
2023-04-01,LOAD-165,LeTourneau L-2350 GII,62.25,66.75,152.15,3.75,2.02,599352.8,2028.88,719.24,268.01,6.38,260.77,304.4,303.28
2023-05-01,LOAD-165,LeTourneau L-2350 GII,82.37,72.77,55.85,10.02,8.08,878314.07,2013.17,739.25,133.47,65.73,53.19,441.98,440.82
2023-06-01,LOAD-165,LeTourneau L-2350 GII,56.22,70.68,72.49,6.81,3.98,571827.72,2002.21,724.92,315.52,27.42,285.99,289.71,283.51
2023-07-01,LOAD-165,LeTourneau L-2350 GII,83.88,74.14,35.54,8.64,12.99,1047336.42,2282.21,748.61,122.78,110.69,12.46,464.26,459.52
2023-08-01,LOAD-165,LeTourneau L-2350 GII,43.87,69.12,56.21,2.76,4,431728.16,1927.88,749.11,418.22,11.08,410.72,223.19,223.94
2023-09-01,LOAD-165,LeTourneau L-2350 GII,72.01,78.6,41.16,18.22,9.96,842109.06,2073.24,725.91,198.3,46.45,16.13,413.01,404.97
2023-10-01,LOAD-165,LeTourneau L-2350 GII,61.51,73.3,111.45,5.09,2.99,615884.02,1863.48,745.95,281.3,15.24,267.84,336.95,333.87
2023-11-01,LOAD-165,LeTourneau L-2350 GII,79.53,76.15,71.46,6.38,5.94,930263.11,2165.81,724.66,151.1,34.12,112.2,430.44,426.21
2023-12-01,LOAD-165,LeTourneau L-2350 GII,75.37,76.1,60.85,7.37,7,923226.38,2211.64,740.38,188.12,51.07,136.99,422.34,420.68
2024-01-01,LOAD-165,LeTourneau L-2350 GII,64.47,67.69,29.29,5.98,10.95,634248.04,1982.91,737.27,260.18,65.39,195.3,326.48,320.12
2024-02-01,LOAD-165,LeTourneau L-2350 GII,90.46,70.43,47.79,3.31,8.94,783044.52,1857.41,665.57,60.17,19.07,30.52,426.59,425.28
2024-03-01,LOAD-165,LeTourneau L-2350 GII,36.47,61.65,42.08,5.87,3.98,316638.97,1923.41,741.4,475.57,18.89,446.4,169.15,161.11
2024-04-01,LOAD-165,LeTourneau L-2350 GII,75.25,66.01,39.26,16.84,8.93,677764.29,1990.74,719.16,182.96,152.22,30.14,351.69,344.97
2024-05-01,LOAD-165,LeTourneau L-2350 GII,32.82,67.68,55,1.59,3.01,303880.95,1857.86,751.15,497.22,2.47,496.38,165.97,164.12
2019-08-01,LOAD-166,LeTourneau L-2350 GII,60.88,83.43,34.46,9.19,11,720014.51,1990.27,743.47,291.17,100.12,190.02,374.82,365.79
2019-09-01,LOAD-166,LeTourneau L-2350 GII,89.47,87.94,140.94,3.45,3.96,1050945.25,1891.41,719.19,79.74,13.55,66.54,564.63,549.24
2019-10-01,LOAD-166,LeTourneau L-2350 GII,82.82,82.45,46.81,9.73,10.97,994752.67,2014.2,745.87,124.91,105.1,19.36,517.05,491.07
2019-11-01,LOAD-166,LeTourneau L-2350 GII,57.31,79.98,54.46,6.58,5.95,560818.59,1823.7,713.07,310.22,39.37,268.82,332.7,313.44
2019-12-01,LOAD-166,LeTourneau L-2350 GII,88.79,82.18,49.04,7.37,11.01,808860.07,1601.82,745.72,89.14,77.44,8.19,543.25,510.81
2020-01-01,LOAD-166,LeTourneau L-2350 GII,45.18,81.07,33.91,18.1,8.05,356505.63,1424.93,743.52,408.56,145.68,261.91,269.32,245.93
2020-02-01,LOAD-166,LeTourneau L-2350 GII,70.59,73.83,17.51,9.93,20,491802.35,1548.1,671.8,197.94,200.53,0,347.01,316.89
2020-03-01,LOAD-166,LeTourneau L-2350 GII,80.52,74.87,34.59,8.16,12.9,632203.63,1495.27,742.5,147.92,105.84,40.72,451.99,418.65
2020-04-01,LOAD-166,LeTourneau L-2350 GII,35.89,69.15,45.2,11.38,3.97,269687.61,1633.15,723.57,459.78,45.58,416.14,181.2,166.15
2020-05-01,LOAD-166,LeTourneau L-2350 GII,80.28,78.72,29.48,5.27,15.89,835153.49,1887.14,739.82,143.37,77.86,61.19,475.54,450.69
2020-06-01,LOAD-166,LeTourneau L-2350 GII,59.37,81.01,38.42,9.04,8.95,591212.73,1870.61,718.03,296.99,80.35,213.61,344.75,318.33
2020-07-01,LOAD-166,LeTourneau L-2350 GII,86.41,76.47,55.38,4.97,9,993162.57,2125.48,742.54,99.48,44.52,54.37,494.56,468.07
2020-08-01,LOAD-166,LeTourneau L-2350 GII,13.98,74.79,38.64,99.49,1.98,160132.17,2142.75,748.95,638.27,198.63,446.82,77.4,75.68
2020-09-01,LOAD-166,LeTourneau L-2350 GII,76.26,76.3,42.43,9.85,10.04,870314.71,2154.71,715.45,172.59,100.2,73.55,424.31,413.79
2020-10-01,LOAD-166,LeTourneau L-2350 GII,59.53,73.01,40.07,11.93,8.07,643657.77,2058.98,740.74,300.18,94.32,204.2,323.33,314.73
2020-11-01,LOAD-166,LeTourneau L-2350 GII,83.27,71.38,43.08,8.99,10.01,845315.01,1988.98,714.23,124.17,90.75,33.72,424.83,419.37
2020-12-01,LOAD-166,LeTourneau L-2350 GII,51.59,70.35,38.43,10.59,7.03,552158.44,2127.16,751.24,364.75,74.28,290.45,267.43,263.14
2021-01-01,LOAD-166,LeTourneau L-2350 GII,76.29,66.11,48.04,12.69,7.98,756671.3,2007.46,743.02,169.34,102.13,69.79,381.38,376.25
2021-02-01,LOAD-166,LeTourneau L-2350 GII,89.53,73.74,48.25,4.68,8.97,875344.21,2048.79,678.42,76.57,37.98,34.59,433.67,431.06
2021-03-01,LOAD-166,LeTourneau L-2350 GII,46.65,60.43,29.82,10.81,7.01,381466.72,1919.32,749.08,397.39,75.94,321.56,206.78,197.78
2021-04-01,LOAD-166,LeTourneau L-2350 GII,80.67,57.17,46.46,5.59,7.01,637603.29,2108.19,717.02,141.84,35.14,102.45,330.7,299.3
2021-05-01,LOAD-166,LeTourneau L-2350 GII,74.95,66.12,40.59,7.31,8.98,814255.23,2285.38,738.65,190.25,65.29,124.21,364.56,355.6
2021-06-01,LOAD-166,LeTourneau L-2350 GII,79.73,66.22,95.6,24.11,3.99,777066.9,2079.2,721.42,142.16,93.77,43.82,381.58,372.73
2021-07-01,LOAD-166,LeTourneau L-2350 GII,76.96,80.14,51.07,4.07,9,1047537.39,2293.75,742.02,171.85,31.13,136.47,461.55,451.3
2021-08-01,LOAD-166,LeTourneau L-2350 GII,51.27,74.74,141.62,6.72,2,559764.56,2010.41,745.38,362.96,13.25,353.17,279.4,276.46
2021-09-01,LOAD-166,LeTourneau L-2350 GII,88.87,79.96,503.89,10.65,1.01,1023247.14,2048.07,722.75,80.93,10.51,69.9,509.87,487.84
2021-10-01,LOAD-166,LeTourneau L-2350 GII,81.79,70.24,53.33,9.48,7.95,818047.51,1948.77,741.75,133.01,74.23,56.08,429.2,425.64
2021-11-01,LOAD-166,LeTourneau L-2350 GII,42.55,72.76,112.32,18.42,2,450083.6,2024.51,715.62,412.11,36.82,377.86,221.9,223.7
2021-12-01,LOAD-166,LeTourneau L-2350 GII,80.42,71.25,35.7,5.13,11.92,831704.37,1985.21,749.73,150.71,57.76,88.7,428.53,419.22
2022-01-01,LOAD-166,LeTourneau L-2350 GII,85.96,71.64,56.33,5.44,7.97,881118.76,1963.46,749.89,110.18,43.5,65.82,452.75,447.02
2022-02-01,LOAD-166,LeTourneau L-2350 GII,59.19,70.95,26.01,6.85,11,580266.87,2076.84,674.43,270.41,75.36,196.45,286.14,275.87
2022-03-01,LOAD-166,LeTourneau L-2350 GII,35.23,70.31,46.54,5.48,3.96,372992.28,2107.91,748.63,482.89,22.22,459.37,186.14,177.22
2022-04-01,LOAD-166,LeTourneau L-2350 GII,90.98,74.47,96.1,6.43,5.05,1031544.03,2118.14,722.97,67.58,32.65,35.51,484.67,478.99
2022-05-01,LOAD-166,LeTourneau L-2350 GII,84.63,76.97,53.62,3.84,8.97,844324.9,1781.52,744.49,117.83,34.49,83.18,479.72,474.49
2022-06-01,LOAD-166,LeTourneau L-2350 GII,40.31,74.34,26.87,6.79,8.02,436443.14,2050.29,715.67,429.94,55.13,375.36,216.67,212.85
2022-07-01,LOAD-166,LeTourneau L-2350 GII,54.85,69.85,35.17,18.88,8.01,573797.9,2064.35,737.27,337.53,148.75,190.15,286.48,277.78
2022-08-01,LOAD-166,LeTourneau L-2350 GII,90.53,71.55,68.2,5.37,7.07,977527.57,2024.72,737.02,64.87,37.18,27.62,477,475.66
2022-09-01,LOAD-166,LeTourneau L-2350 GII,43.13,75.59,47.27,4.06,5.02,496439.31,2120.59,713.38,406.16,20.33,389.97,234.55,231.42
2022-10-01,LOAD-166,LeTourneau L-2350 GII,87.89,74.46,164.27,17.49,3.01,999505.77,2088.67,738.69,84.71,52.58,32.46,489.92,485.21
2022-11-01,LOAD-166,LeTourneau L-2350 GII,64.31,79.28,45.54,5.03,8.05,668408.96,1975.17,723.14,262.84,40.34,220.71,363.55,336.4
2022-12-01,LOAD-166,LeTourneau L-2350 GII,55.53,69.68,22.09,11.37,12.93,605898.7,2140.85,736.78,334.72,125.94,185.03,284.71,282.64
2023-01-01,LOAD-166,LeTourneau L-2350 GII,59.08,65.54,28.83,30.25,10.08,603353.9,2140.7,742.76,306.68,84.91,3.43,283.31,283.89
2023-02-01,LOAD-166,LeTourneau L-2350 GII,68.85,68.19,82.34,4.64,3.98,684946.29,2114.03,690.76,211.73,18.66,193.34,328.28,324.74
2023-03-01,LOAD-166,LeTourneau L-2350 GII,79.46,62.55,53.16,6.19,7,682718.94,1905.12,751.42,151.1,25.21,108.9,367.53,355.42
2023-04-01,LOAD-166,LeTourneau L-2350 GII,78.69,67.13,41.92,16.06,8.99,716560.32,1967.18,714.31,155.83,144.86,8.84,374.47,365.55
2023-05-01,LOAD-166,LeTourneau L-2350 GII,86.53,72.39,66.77,9.13,6.94,957949.22,2056.33,746.17,98.17,50.22,35.2,468.12,461.86
2023-06-01,LOAD-166,LeTourneau L-2350 GII,46.63,73.36,62.13,14.43,3.98,581321.4,2405.47,719.87,380.05,58.32,323.64,244.6,245.41
2023-07-01,LOAD-166,LeTourneau L-2350 GII,74.41,71.8,57.32,24.1,7.06,847765.38,2123.56,738.67,189.83,156.96,19.86,398.05,400.44
2023-08-01,LOAD-166,LeTourneau L-2350 GII,51.53,71.79,45.5,5.05,5.94,542634.04,2012.22,738.7,363.35,30.13,336.74,273.01,271.01
2023-09-01,LOAD-166,LeTourneau L-2350 GII,67.87,78.5,76.91,26.92,5.01,821059.13,2156.81,724.68,228,130.73,92.67,382.99,379.51
2023-10-01,LOAD-166,LeTourneau L-2350 GII,92.85,76.12,58.82,4.18,9.02,1123691.96,2185.82,741.48,52.65,28.35,14.83,520.86,525.53
2023-11-01,LOAD-166,LeTourneau L-2350 GII,22.54,75.38,60.53,166.83,2.02,241568.46,2024.15,713.4,560.79,329.68,228.17,120.09,118.37
2023-12-01,LOAD-166,LeTourneau L-2350 GII,80.68,78.16,79.86,21.6,6.03,1089005.71,2305.33,742.67,141.18,128.8,11.32,472.75,470.07
2024-01-01,LOAD-166,LeTourneau L-2350 GII,64.3,65.02,52.43,9.04,6.05,682899.91,2203.89,742.88,259.69,47.53,206.14,309.99,311.33
2024-02-01,LOAD-166,LeTourneau L-2350 GII,88.94,60.16,51.22,9.31,6.96,623775.45,1781.15,675.36,75.94,63.17,10.78,353.93,348.89
2024-03-01,LOAD-166,LeTourneau L-2350 GII,66.2,64.54,106.47,12.11,2.97,601087,1970.43,750.8,246.76,31.72,210.82,321.5,306.7
2024-04-01,LOAD-166,LeTourneau L-2350 GII,90.34,68.25,49.45,4.7,8.96,841421.05,1905.75,724.29,64.56,37.51,23.2,451.39,434.36
2024-05-01,LOAD-166,LeTourneau L-2350 GII,70.38,68.87,44.5,6.07,8.04,765941.87,2151.42,750.72,223.03,44.81,176.09,360.55,353.74
2019-08-01,LOAD-167,LeTourneau L-2350 GII,40.16,80.39,40.38,10.85,6.04,390464.75,1692.07,744.19,445.72,64.93,377.04,242.8,230.44
2019-09-01,LOAD-167,LeTourneau L-2350 GII,87.95,88.88,70.3,10.01,8,1127083.31,2117.26,719.63,88.36,78.98,9.43,565.25,539.42
2019-10-01,LOAD-167,LeTourneau L-2350 GII,66.55,83.89,19.75,6.1,21.07,791691.39,1966.18,750.31,247.71,121.11,118.21,421.07,397.85
2019-11-01,LOAD-167,LeTourneau L-2350 GII,79.81,74.34,33.53,8.84,12.87,860059.6,2089.96,726.79,141.02,114.04,26.1,433.91,408.95
2019-12-01,LOAD-167,LeTourneau L-2350 GII,64.37,75.14,30.16,7.13,11.94,644945.47,1888.29,738.39,267.94,84.47,180.47,363.7,342.92
2020-01-01,LOAD-167,LeTourneau L-2350 GII,81.14,75.81,35.34,9.35,13.08,814794.07,1872.84,749.33,134.38,118.63,13.98,466.58,440.6
2020-02-01,LOAD-167,LeTourneau L-2350 GII,63.6,77.14,22.15,7.45,15.05,688495.17,2120.55,675.53,241.7,106.4,128.01,333.85,319.77
2020-03-01,LOAD-167,LeTourneau L-2350 GII,56.58,76.38,35.67,26.05,8.95,531239.87,1800.78,745.25,324.96,232.86,93.37,321.51,292.88
2020-04-01,LOAD-167,LeTourneau L-2350 GII,81.41,77.64,49.97,10.85,9.03,731189.18,1743.76,725.24,138.04,75.49,41.05,451.51,423.42
2020-05-01,LOAD-167,LeTourneau L-2350 GII,55.84,75.51,44.78,5.05,6.94,619734.52,2123.48,742.41,328.25,31.92,291.92,311.69,295.5
2020-06-01,LOAD-167,LeTourneau L-2350 GII,81.66,82.52,33.86,5.92,14.06,813264.12,1886.58,725.71,136.84,82.79,54.6,478.53,430.98
2020-07-01,LOAD-167,LeTourneau L-2350 GII,71.48,79,35.11,4.8,11.96,789901.65,2106.64,738.57,217.07,56.6,157.75,420.53,380.05
2020-08-01,LOAD-167,LeTourneau L-2350 GII,79.18,80.41,52.25,7.26,8.94,762572.72,1715.02,743.36,155.07,55.23,87.64,474.47,439.26
2020-09-01,LOAD-167,LeTourneau L-2350 GII,75.51,74.78,56.98,4,7.02,633001.75,1636.67,716.93,182.76,23.35,153.67,398.37,392.3
2020-10-01,LOAD-167,LeTourneau L-2350 GII,75.61,76.93,61.24,5.9,7,848461.95,2033.67,750.79,185.87,40.68,143.23,426.85,424.28
2020-11-01,LOAD-167,LeTourneau L-2350 GII,72.35,59.87,39.71,4.01,7.92,604027.36,1969.88,716.69,195.91,32.04,164.01,315.39,308.9
2020-12-01,LOAD-167,LeTourneau L-2350 GII,73.53,61.54,83.82,7.13,4.01,591427.33,1892.21,743.88,192.43,28.66,162.67,335.44,310.89
2021-01-01,LOAD-167,LeTourneau L-2350 GII,56.68,69.61,42.44,7.48,6.95,478819.25,1650.3,743.3,320.72,52.48,267.67,294.93,290.21
2021-02-01,LOAD-167,LeTourneau L-2350 GII,82.08,65.03,70.45,3.69,5.01,635067.17,1889.2,666.87,126.2,18.46,107.27,351.09,338.61
2021-03-01,LOAD-167,LeTourneau L-2350 GII,64.28,65.1,52.65,16.08,5.94,569866.04,1893.23,743.75,264.06,91.09,167.55,310.87,298
2021-04-01,LOAD-167,LeTourneau L-2350 GII,61.06,61.15,90.26,6.46,2.99,457029.13,1931.91,725.27,276.24,19.56,259.05,270.23,238.91
2021-05-01,LOAD-167,LeTourneau L-2350 GII,88.55,64.85,107.22,2.99,4.02,857774.6,2190.76,742.62,80.78,11.95,69.11,430.66,397.12
2021-06-01,LOAD-167,LeTourneau L-2350 GII,58.23,56.88,26.97,10.55,9.05,485389.52,2179.49,725.88,301.33,94.89,203.51,241.53,225.52
2021-07-01,LOAD-167,LeTourneau L-2350 GII,72.3,71.26,48.02,4.6,8.07,820341.26,2217.42,751.14,208.37,37.02,173.39,387.48,370.41
2021-08-01,LOAD-167,LeTourneau L-2350 GII,83.94,81.79,250.44,18.42,2,1107893.44,2242.1,741.59,124.94,36.44,88.17,499.1,498.77
2021-09-01,LOAD-167,LeTourneau L-2350 GII,88.98,76.21,123.26,5.49,4,1950053.39,4111.01,726.93,74.63,21.78,52.92,489.38,484.45
2021-10-01,LOAD-167,LeTourneau L-2350 GII,46.11,71.52,61.88,1.65,3.97,445981.19,1866.25,748.94,400.13,6.67,393.92,243.4,236.02
2021-11-01,LOAD-167,LeTourneau L-2350 GII,74.05,67.19,356.55,26.68,1,755514.1,2150.86,716.62,189.26,26.69,161.51,358.94,354.72
2021-12-01,LOAD-167,LeTourneau L-2350 GII,90.61,76.63,128.85,2.82,4.04,1112993.16,2188.82,742.28,66.86,11.16,54.71,515.06,509.55
2022-01-01,LOAD-167,LeTourneau L-2350 GII,45.58,69.95,46.91,8.48,5,504167.45,2184.78,744.34,405.01,17.63,362.92,235.44,231.73
2022-02-01,LOAD-167,LeTourneau L-2350 GII,75.68,77.38,43.54,5.35,9.07,944173.72,2459.82,667.7,164.08,48.23,116.4,392.04,378.56
2022-03-01,LOAD-167,LeTourneau L-2350 GII,83.94,73.24,114.31,11.25,3.97,1007907.03,2337.82,744.45,115.39,45.01,70.93,461.01,424.08
2022-04-01,LOAD-167,LeTourneau L-2350 GII,48.48,71.79,83.18,54.15,3,501989.31,2128.94,719.41,376.89,162.2,211.81,251.35,238.15
2022-05-01,LOAD-167,LeTourneau L-2350 GII,86.98,72.9,59.46,4.7,7.99,1002477.62,2120.16,738.9,91.02,37.8,52.59,472.73,468.48
2022-06-01,LOAD-167,LeTourneau L-2350 GII,71.91,73.91,47.69,10.74,8.04,907987.39,2416.88,725.81,199.02,87.22,113.37,384.33,376.21
2022-07-01,LOAD-167,LeTourneau L-2350 GII,78.7,73.38,46.91,6.5,9.01,938241.49,2227.52,737.52,160.87,58.18,102.39,429.02,423.93
2022-08-01,LOAD-167,LeTourneau L-2350 GII,87.66,71.47,77.9,6.92,5.99,1025744.9,2187.34,741.82,91.71,42.15,50.88,468.4,461.52
2022-09-01,LOAD-167,LeTourneau L-2350 GII,34.62,63.82,19.67,8.59,8.07,365985.31,2335.32,715.54,476.66,68.07,407.84,156.76,157.27
2022-10-01,LOAD-167,LeTourneau L-2350 GII,80.36,75.11,37.23,10.93,11.91,1014894.1,2283.68,743.62,149.77,111.83,18.57,447.75,441.41
2022-11-01,LOAD-167,LeTourneau L-2350 GII,69.46,69.51,35.23,3.83,10.03,833008.06,2370.59,720.94,214.29,38.36,176.26,348.41,346.08
2022-12-01,LOAD-167,LeTourneau L-2350 GII,87.32,73.61,48.04,6.51,10.08,1199164.09,2494.46,744.53,94.66,65.19,28.93,482.77,481.99
2023-01-01,LOAD-167,LeTourneau L-2350 GII,60.66,71.72,64.45,8.32,5,702865.26,2187.35,745.63,297.16,41.72,250.55,322.06,316.13
2023-02-01,LOAD-167,LeTourneau L-2350 GII,86.76,66.48,79.74,11.18,5,766079.16,2005.62,693.9,98.56,56.01,42.36,398.48,383.19
2023-03-01,LOAD-167,LeTourneau L-2350 GII,75.96,74.46,140.02,25.87,3.03,923990.59,2210.23,749.99,178.94,78.67,99.12,416.71,416.91
2023-04-01,LOAD-167,LeTourneau L-2350 GII,50.81,65.66,80.3,2.85,2.99,486969.02,2027.15,726.48,353.94,8.39,343.75,245.64,239.59
2023-05-01,LOAD-167,LeTourneau L-2350 GII,81.25,69.04,46.28,7.68,8.99,709977.12,1730.24,748.63,140.67,68.58,71.13,411.51,407.31
2023-06-01,LOAD-167,LeTourneau L-2350 GII,51.74,73.21,54.22,13.83,4.95,556503.55,2054.03,723.82,352,69.57,278.45,275.56,271.7
2023-07-01,LOAD-167,LeTourneau L-2350 GII,51.07,67.63,43.23,20.85,5.98,82701.87,316.45,747.43,362.88,126.18,237.6,258.78,255.09
2023-08-01,LOAD-167,LeTourneau L-2350 GII,60.88,70.88,79.98,28.72,3.99,633222.42,2041.38,744.09,293.4,114.51,177.85,315.01,309.73
2023-09-01,LOAD-167,LeTourneau L-2350 GII,77.62,67.67,30.97,7.63,12.01,307148.05,837.14,722.28,167.03,59.08,75.06,368.5,365.82
2023-10-01,LOAD-167,LeTourneau L-2350 GII,80.42,60.36,40.53,6.77,8.99,361919.59,1038.77,746.64,142.11,59.14,82.48,368.04,351.43
2023-11-01,LOAD-167,LeTourneau L-2350 GII,80.27,67.22,78.99,4.31,4.97,576137.86,1515.42,720.22,141.35,12.32,119.18,388.71,379.68
2023-12-01,LOAD-167,LeTourneau L-2350 GII,97.14,76.32,110.25,2.23,4.98,862448.47,1689.64,744.02,22.17,11.09,10.75,541.84,507.55
2024-01-01,LOAD-167,LeTourneau L-2350 GII,66.34,69.55,68.18,5.58,4.97,642346.12,1917.13,738.01,247.64,27.92,218.79,341.6,333.1
2024-02-01,LOAD-167,LeTourneau L-2350 GII,51.62,50.79,43,11.18,2.98,284796.08,2315.54,492.04,235.74,33.34,203.35,127.88,125.76
2024-03-01,LOAD-167,LeTourneau L-2350 GII,90.46,65.34,54.77,6.38,8.07,912383.09,2110.37,748.12,69.26,51.64,18.13,441.18,435.04
2024-04-01,LOAD-167,LeTourneau L-2350 GII,41.05,29.26,7.14,4.42,6.94,87784.8,1894.39,420.43,250.82,22.09,216.98,50.27,46.93
2024-05-01,LOAD-167,LeTourneau L-2350 GII,93.43,66.12,62.14,2.7,3.98,428372.99,1769.49,401.31,24.28,10.86,13.38,250.92,240.65
2019-08-01,LOAD-168,LeTourneau L-2350 GII,71.69,85.19,44.86,19.17,9.94,777666.34,1810.41,744.21,212.23,192.05,21.79,444.74,428.25
2019-09-01,LOAD-168,LeTourneau L-2350 GII,48.6,85.66,42.8,8.09,6.95,624909.39,2156.42,718.97,372.02,56.33,315.67,297.99,288.76
2019-10-01,LOAD-168,LeTourneau L-2350 GII,79.81,82.31,44.47,9.38,11.05,864941.13,1836.84,741.74,145.71,104.29,43.61,491.08,468.15
2019-11-01,LOAD-168,LeTourneau L-2350 GII,77.79,79.08,221.84,7.81,1.98,872373.97,2049.05,723.53,162.06,15.61,144.28,448.33,430.23
2019-12-01,LOAD-168,LeTourneau L-2350 GII,80.17,78,58.73,3.74,7.99,918032.77,2100.48,744.81,148.71,30.03,117.26,466.32,436.01
2020-01-01,LOAD-168,LeTourneau L-2350 GII,74.85,77.53,27.44,10.77,15.85,804537.29,1913.5,740.28,180.56,160.49,10.63,439.71,417.96
