data,id_equipamento,tipo_ordem,custo_outros,custo_pecas,custo_insumos,custo_total
2023-12-01,HAUL-0106,YCM,14567.67,0,0,14567.67
2023-12-01,HAUL-0106,YPM,13194.5,8518.22,0,21712.72
2023-12-01,HAUL-0107,YCM,14376.3,0,0,14376.3
2023-12-01,HAUL-0107,YCO,490.43,0,0,490.43
2023-12-01,HAUL-0107,YPM,3244.8,0,0,3244.8
2023-12-01,HAUL-0108,YCM,1531.31,3064.54,0,4595.85
2023-12-01,HAUL-0108,YEM,2982.13,0,0,2982.13
2023-12-01,HAUL-0108,YPM,16462.79,1563.91,0,18026.7
2023-12-01,HAUL-0109,YCM,9045.59,0,0,9045.59
2023-12-01,HAUL-0109,YPM,13641.21,1515.17,0,15156.38
2023-12-01,HAUL-0110,YCM,13973.42,0,0,13973.42
2023-12-01,HAUL-0110,YEM,6592.72,0,0,6592.72
2023-12-01,HAUL-0110,YPM,15735.2,1551.07,0,17286.27
2023-12-01,HAUL-0111,YCM,53.92,0,0,53.92
2023-12-01,HAUL-0111,YEM,1123.71,0,0,1123.71
2023-12-01,HAUL-0111,YPM,10069,8437.23,0,18506.23
2023-12-01,HAUL-0112,YCM,14531.54,0,0,14531.54
2023-12-01,HAUL-0112,YCO,98.86,0,0,98.86
2023-12-01,HAUL-0112,YPM,7367,4832.08,0,12199.08
2023-12-01,HAUL-0113,YCM,361.5,0,0,361.5
2023-12-01,HAUL-0113,YPM,4859.05,14232.16,26.87,19118.08
2023-12-01,HAUL-0114,YCM,3945.33,0,0,3945.33
2023-12-01,HAUL-0114,YCO,6452.34,0,0,6452.34
2023-12-01,HAUL-0114,YEM,2479.11,0,0,2479.11
2023-12-01,HAUL-0114,YPM,2038.16,7540.95,28.62,9607.73
2023-12-01,HAUL-0115,YCM,16096.1,0,0,16096.1
2023-12-01,HAUL-0115,YEM,775.5,0,0,775.5
2023-12-01,HAUL-0115,YPM,13520.28,13199.76,27.52,26747.56
2023-12-01,HAUL-0116,YCM,4985.07,0,0,4985.07
2023-12-01,HAUL-0116,YPM,9190.94,14918.87,54.71,24164.52
2023-12-01,HAUL-0117,YCM,4806.94,0,0,4806.94
2023-12-01,HAUL-0117,YPM,2733.14,9063.68,29.34,11826.16
2023-12-01,HAUL-0118,YCM,15839.98,0,0,15839.98
2023-12-01,HAUL-0118,YCO,2250.13,0,0,2250.13
2023-12-01,HAUL-0118,YPM,0,2803.6,0,2803.6
2023-12-01,HAUL-0119,YPM,230.01,2020.31,0,2250.3199999999997
2023-12-01,HAUL-0120,YCM,1144.48,0,0,1144.48
2023-12-01,HAUL-0120,YEM,1601.58,0,0,1601.58
2023-12-01,HAUL-0120,YPM,20716.66,11863.09,27.83,32607.58
2023-12-01,HAUL-0121,YPM,136.71,1952.41,0,2089.12
2023-12-01,HAUL-0122,YPM,20443.5,9307.91,29.49,29780.9
2023-12-01,HAUL-0123,YPM,18557.05,9271.99,0,27829.04
2023-12-01,HAUL-0124,YEM,962.36,0,0,962.36
2023-12-01,HAUL-0124,YPM,15586.36,3815.35,27.29,19429
2023-12-01,HAUL-0125,YEM,1001.16,0,0,1001.16
2023-12-01,HAUL-0125,YPM,18831.6,4780.39,28.22,23640.21
2023-12-01,HAUL-0126,YPM,25044.43,2014.08,0,27058.510000000002
2023-12-01,HAUL-0127,YCO,13.31,0,0,13.31
2023-12-01,HAUL-0127,YPM,225.39,2244.08,0,2469.47
2023-12-01,HAUL-0128,YCO,8228.76,3337.79,0,11566.55
2024-01-01,HAUL-0001,YCM,7675.43,135.39,0,7810.820000000001
2024-01-01,HAUL-0001,YEM,445.64,0,0,445.64
2024-01-01,HAUL-0001,YPM,5442.78,16849.8,0,22292.579999999998
2024-01-01,HAUL-0001,YRR,15591.04,134.12,0,15725.160000000002
2024-01-01,HAUL-0002,YRR,63050.6,0,0,63050.6
2024-01-01,HAUL-0004,YCM,49057.6,0,0,49057.6
2024-01-01,HAUL-0004,YEM,1084.96,0,0,1084.96
2024-01-01,HAUL-0004,YIM,2119.92,0,0,2119.92
2024-01-01,HAUL-0004,YPM,4000.64,3052.56,0,7053.2
2024-01-01,HAUL-0004,YRR,343100.51,0,0,343100.51
2024-01-01,HAUL-0005,YCM,25086.84,0,0,25086.84
2024-01-01,HAUL-0005,YCO,5353.01,0,0,5353.01
2024-01-01,HAUL-0005,YEM,12418.11,0,0,12418.11
2024-01-01,HAUL-0005,YPM,7501.57,19694.48,0,27196.05
2024-01-01,HAUL-0005,YRR,360660.79,0,0,360660.79
2024-01-01,HAUL-0005,YSS,5768.05,0,464.13,6232.18
2024-01-01,HAUL-0006,YCM,23910.9,0,0,23910.9
2024-01-01,HAUL-0006,YCO,647.75,0,0,647.75
2024-01-01,HAUL-0006,YEM,30781.99,0,0,30781.99
2024-01-01,HAUL-0006,YPM,95482.08,21194.64,0,116676.72
2024-01-01,HAUL-0007,YCM,18077.06,0,0,18077.06
2024-01-01,HAUL-0007,YPM,494.77,672.52,0,1167.29
2024-01-01,HAUL-0007,YRR,5227.77,0,0,5227.77
2024-01-01,HAUL-0008,YCM,44069.05,0,0,44069.05
2024-01-01,HAUL-0008,YEM,12072.57,0,0,12072.57
2024-01-01,HAUL-0008,YPM,4181.27,3062.57,0,7243.84
2024-01-01,HAUL-0008,YRR,128473.24,0,0,128473.24
2024-01-01,HAUL-0010,YCM,41131.51,0,0,41131.51
2024-01-01,HAUL-0010,YIM,2080.3,0,0,2080.3
2024-01-01,HAUL-0010,YPM,31249.49,0,0,31249.49
2024-01-01,HAUL-0010,YRR,54675.83,125.16,0,54800.990000000005
2024-01-01,HAUL-0011,YRR,312317.53,0,0,312317.53
2024-01-01,HAUL-0012,YCM,21182.97,0,0,21182.97
2024-01-01,HAUL-0012,YCO,3433.77,0,0,3433.77
2024-01-01,HAUL-0012,YRR,235954.33,0,0,235954.33
2024-01-01,HAUL-0013,YCM,89713.66,0,0,89713.66
2024-01-01,HAUL-0013,YIM,2100.76,0,0,2100.76
2024-01-01,HAUL-0013,YRR,20418.04,0,0,20418.04
2024-01-01,HAUL-0014,YCM,62032.41,0,0,62032.41
2024-01-01,HAUL-0014,YCO,1984.68,0,0,1984.68
2024-01-01,HAUL-0014,YEM,2157.04,0,0,2157.04
2024-01-01,HAUL-0014,YIM,2134.58,0,0,2134.58
2024-01-01,HAUL-0014,YPM,11456.06,20673.08,0,32129.14
2024-01-01,HAUL-0014,YRR,4274.52,0,0,4274.52
2024-01-01,HAUL-0015,YCM,184361.76,0,0,184361.76
2024-01-01,HAUL-0015,YCO,6622.34,0,0,6622.34
2024-01-01,HAUL-0015,YIM,1940.93,0,0,1940.93
2024-01-01,HAUL-0015,YPM,6180.14,4184.94,0,10365.08
2024-01-01,HAUL-0015,YRR,21325.39,0,0,21325.39
2024-01-01,HAUL-0015,YSS,2199.15,0,627.39,2826.54
2024-01-01,HAUL-0016,YCM,55155.94,0,0,55155.94
2024-01-01,HAUL-0016,YIM,2058.73,0,0,2058.73
2024-01-01,HAUL-0017,YCM,27863.35,0,0,27863.35
2024-01-01,HAUL-0017,YIM,2075.2,0,0,2075.2
2024-01-01,HAUL-0017,YPM,1445.5,75.76,0,1521.26
2024-01-01,HAUL-0017,YRR,4825.58,0,0,4825.58
2024-01-01,HAUL-0018,YCM,8858.2,0,0,8858.2
2024-01-01,HAUL-0018,YCO,21450.2,0,0,21450.2
2024-01-01,HAUL-0018,YEM,8370.54,0,0,8370.54
2024-01-01,HAUL-0018,YIM,1957.24,0,0,1957.24
2024-01-01,HAUL-0018,YPM,8000.02,20396.89,0,28396.91
2024-01-01,HAUL-0018,YRR,155085.3,0,0,155085.3
2024-01-01,HAUL-0020,YCM,38137.52,0,0,38137.52
2024-01-01,HAUL-0020,YEM,85451.72,0,0,85451.72
2024-01-01,HAUL-0020,YIM,2092.57,0,0,2092.57
2024-01-01,HAUL-0020,YPM,42198.14,21600.74,0,63798.880000000005
2024-01-01,HAUL-0020,YRR,245811.76,0,0,245811.76
2024-01-01,HAUL-0021,YCM,54958.78,0,0,54958.78
2024-01-01,HAUL-0021,YEM,11069.67,0,0,11069.67
2024-01-01,HAUL-0021,YIM,1938.96,0,0,1938.96
2024-01-01,HAUL-0021,YPM,4117.38,3042.35,0,7159.73
2024-01-01,HAUL-0021,YRR,5255.01,0,0,5255.01
2024-01-01,HAUL-0022,YCM,64914.61,0,0,64914.61
2024-01-01,HAUL-0022,YEM,398.36,0,0,398.36
2024-01-01,HAUL-0022,YIM,1975.61,0,0,1975.61
2024-01-01,HAUL-0022,YPM,6011.73,4358.85,0,10370.58
2024-01-01,HAUL-0023,YRR,78164.02,126.37,0,78290.39
2024-01-01,HAUL-0024,YCM,13893.87,136.47,0,14030.34
2024-01-01,HAUL-0024,YIM,2066.62,0,0,2066.62
2024-01-01,HAUL-0025,YCM,46371.3,0,0,46371.3
2024-01-01,HAUL-0025,YEM,2074.44,0,0,2074.44
2024-01-01,HAUL-0025,YIM,2120.01,0,0,2120.01
2024-01-01,HAUL-0025,YPM,1465.69,0,0,1465.69
2024-01-01,HAUL-0026,YCM,47108.22,0,0,47108.22
2024-01-01,HAUL-0026,YIM,1948.96,0,0,1948.96
2024-01-01,HAUL-0026,YRR,91973.85,0,0,91973.85
2024-01-01,HAUL-0029,YCM,23369.96,135.44,0,23505.399999999998
2024-01-01,HAUL-0029,YEM,5489.76,0,0,5489.76
2024-01-01,HAUL-0029,YIM,2123.7,0,0,2123.7
2024-01-01,HAUL-0029,YPM,7177.45,17263.63,0,24441.08
2024-01-01,HAUL-0029,YRR,18595.83,0,0,18595.83
2024-01-01,HAUL-0030,YCM,44044.19,0,0,44044.19
2024-01-01,HAUL-0030,YEM,3479.65,0,0,3479.65
2024-01-01,HAUL-0030,YIM,2013.47,0,0,2013.47
2024-01-01,HAUL-0030,YPM,7765.2,19149.86,0,26915.06
2024-01-01,HAUL-0031,YCM,14215.64,0,0,14215.64
2024-01-01,HAUL-0031,YCO,14845.81,0,0,14845.81
2024-01-01,HAUL-0031,YEM,21198.33,0,0,21198.33
2024-01-01,HAUL-0031,YIM,1997.72,0,0,1997.72
2024-01-01,HAUL-0031,YPM,5267.33,15478.35,0,20745.68
2024-01-01,HAUL-0031,YRR,21002.34,0,0,21002.34
2024-01-01,HAUL-0032,YCM,13611.38,0,0,13611.38
2024-01-01,HAUL-0032,YCO,2604.82,0,0,2604.82
2024-01-01,HAUL-0032,YPM,28008.53,0,0,28008.53
2024-01-01,HAUL-0032,YRR,520303.76,0,0,520303.76
2024-01-01,HAUL-0033,YCM,38438.28,0,0,38438.28
2024-01-01,HAUL-0033,YEM,1364.27,0,0,1364.27
2024-01-01,HAUL-0033,YPM,16026.58,0,0,16026.58
2024-01-01,HAUL-0033,YRR,1698062.51,0,0,1698062.51
2024-01-01,HAUL-0034,YCM,56809.38,0,0,56809.38
2024-01-01,HAUL-0034,YPM,145600.78,6382.95,0,151983.73
2024-01-01,HAUL-0034,YRR,700069.24,0,0,700069.24
2024-01-01,HAUL-0035,YCM,178463.6,0,0,178463.6
2024-01-01,HAUL-0035,YPM,40499.73,0,0,40499.73
2024-01-01,HAUL-0035,YRR,28430.97,0,0,28430.97
2024-01-01,HAUL-0036,YCM,81094.95,0,0,81094.95
2024-01-01,HAUL-0036,YPM,289678.49,0,0,289678.49
2024-01-01,HAUL-0036,YRR,31700.35,0,0,31700.35
2024-01-01,HAUL-0037,YCM,70399.31,0,0,70399.31
2024-01-01,HAUL-0037,YPM,29797.74,0,0,29797.74
2024-01-01,HAUL-0037,YRR,204168.6,0,0,204168.6
2024-01-01,HAUL-0038,YCM,12692.03,0,0,12692.03
2024-01-01,HAUL-0038,YEM,160259.25,0,0,160259.25
2024-01-01,HAUL-0038,YPM,24492.72,0,0,24492.72
2024-01-01,HAUL-0039,YCM,135354.4,0,0,135354.4
2024-01-01,HAUL-0039,YPM,169048.75,0,0,169048.75
2024-01-01,HAUL-0039,YRR,52510.13,0,0,52510.13
2024-01-01,HAUL-0040,YCM,205272.5,0,0,205272.5
2024-01-01,HAUL-0040,YCO,951.44,0,0,951.44
2024-01-01,HAUL-0040,YEM,38955.87,4915.09,0,43870.96000000001
2024-01-01,HAUL-0040,YPM,440923.53,0,0,440923.53
2024-01-01,HAUL-0041,YCM,8451.27,0,0,8451.27
2024-01-01,HAUL-0041,YEM,709.86,3234.21,0,3944.07
2024-01-01,HAUL-0041,YPM,11425.79,0,0,11425.79
2024-01-01,HAUL-0041,YRR,5907.97,0,0,5907.97
2024-01-01,HAUL-0042,YCM,5358.93,0,0,5358.93
2024-01-01,HAUL-0042,YEM,981.15,0,0,981.15
2024-01-01,HAUL-0042,YPM,32383.2,0,0,32383.2
2024-01-01,HAUL-0043,YCM,58520.97,0,0,58520.97
2024-01-01,HAUL-0043,YPM,18032.21,0,0,18032.21
2024-01-01,HAUL-0043,YRR,2318.29,0,0,2318.29
2024-01-01,HAUL-0044,YCM,65438.08,476.4,0,65914.48
2024-01-01,HAUL-0044,YCO,4387.87,0,0,4387.87
2024-01-01,HAUL-0044,YPM,24038.69,0,0,24038.69
2024-01-01,HAUL-0044,YRR,43227.26,0,0,43227.26
2024-01-01,HAUL-0045,YCM,14454.01,0,0,14454.01
2024-01-01,HAUL-0045,YPM,25820.73,0,0,25820.73
2024-01-01,HAUL-0046,YCM,8397.53,0,0,8397.53
2024-01-01,HAUL-0046,YEM,861.05,0,0,861.05
2024-01-01,HAUL-0046,YPM,32244.87,0,0,32244.87
2024-01-01,HAUL-0047,YCM,23064.8,0,0,23064.8
2024-01-01,HAUL-0047,YPM,25503.84,0,0,25503.84
2024-01-01,HAUL-0047,YRR,242453.03,0,0,242453.03
2024-01-01,HAUL-0048,YCM,57965.86,0,0,57965.86
2024-01-01,HAUL-0048,YCO,3987.86,521.25,0,4509.110000000001
2024-01-01,HAUL-0048,YPM,27762.61,0,0,27762.61
2024-01-01,HAUL-0049,YCM,50250.02,0,0,50250.02
2024-01-01,HAUL-0049,YPM,19123.88,0,0,19123.88
2024-01-01,HAUL-0049,YRR,26421.28,0,0,26421.28
2024-01-01,HAUL-0050,YCM,45254.55,0,0,45254.55
2024-01-01,HAUL-0050,YPM,35618.83,0,0,35618.83
2024-01-01,HAUL-0051,YCM,29359.37,0,0,29359.37
2024-01-01,HAUL-0051,YEM,333749.89,0,0,333749.89
2024-01-01,HAUL-0051,YPM,31834.24,0,0,31834.24
2024-01-01,HAUL-0051,YRR,75847.68,0,0,75847.68
2024-01-01,HAUL-0052,YCM,158031.26,0,0,158031.26
2024-01-01,HAUL-0052,YEM,2721.28,0,0,2721.28
2024-01-01,HAUL-0052,YPM,24566.2,0,0,24566.2
2024-01-01,HAUL-0053,YCM,18027.49,0,0,18027.49
2024-01-01,HAUL-0053,YPM,44424.85,0,0,44424.85
2024-01-01,HAUL-0053,YRR,95003.62,0,0,95003.62
2024-01-01,HAUL-0054,YCM,39799.35,0,0,39799.35
2024-01-01,HAUL-0054,YEM,166280.8,0,0,166280.8
2024-01-01,HAUL-0054,YPM,72529.48,0,0,72529.48
2024-01-01,HAUL-0055,YCM,4553.33,0,0,4553.33
2024-01-01,HAUL-0055,YPM,61709.43,0,0,61709.43
2024-01-01,HAUL-0056,YCM,89004.63,0,0,89004.63
2024-01-01,HAUL-0056,YEM,4617.58,0,0,4617.58
2024-01-01,HAUL-0056,YPM,79627.61,0,0,79627.61
2024-01-01,HAUL-0057,YCM,12185.87,0,0,12185.87
2024-01-01,HAUL-0057,YPM,53616.15,0,0,53616.15
2024-01-01,HAUL-0058,YCM,29846.38,0,0,29846.38
2024-01-01,HAUL-0058,YCO,207.98,0,0,207.98
2024-01-01,HAUL-0058,YPM,46535.34,0,0,46535.34
2024-01-01,HAUL-0059,YCM,27152.97,0,0,27152.97
2024-01-01,HAUL-0059,YPM,97054.16,0,0,97054.16
2024-01-01,HAUL-0060,YCM,96211.67,0,0,96211.67
2024-01-01,HAUL-0060,YPM,35260.79,0,0,35260.79
2024-01-01,HAUL-0061,YCM,24708.1,0,0,24708.1
2024-01-01,HAUL-0061,YCO,9440.35,0,0,9440.35
2024-01-01,HAUL-0061,YPM,671.42,15378.22,0,16049.64
2024-01-01,HAUL-0061,YRR,306355.39,0,0,306355.39
2024-01-01,HAUL-0062,YCM,96560.99,0,0,96560.99
2024-01-01,HAUL-0062,YPM,28714.51,21242.61,0,49957.119999999995
2024-01-01,HAUL-0062,YRR,12107.53,0,0,12107.53
2024-01-01,HAUL-0063,YCM,16973.71,0,0,16973.71
2024-01-01,HAUL-0063,YPM,372968.94,22231.64,0,395200.58
2024-01-01,HAUL-0063,YRR,-5.26,0,0,-5.26
2024-01-01,HAUL-0064,YCM,23954.7,0,0,23954.7
2024-01-01,HAUL-0064,YCO,2547.61,0,0,2547.61
2024-01-01,HAUL-0064,YEM,10247.58,0,0,10247.58
2024-01-01,HAUL-0064,YPM,17748.35,34414.68,0,52163.03
2024-01-01,HAUL-0064,YRR,578990.34,0,0,578990.34
2024-01-01,HAUL-0065,YCM,96333.74,0,0,96333.74
2024-01-01,HAUL-0065,YEM,657.44,0,0,657.44
2024-01-01,HAUL-0065,YPM,30054.2,25543.72,0,55597.92
2024-01-01,HAUL-0065,YRR,182771.4,115.14,0,182886.54
2024-01-01,HAUL-0066,YCM,43888.3,0,0,43888.3
2024-01-01,HAUL-0066,YCO,2646.69,0,0,2646.69
2024-01-01,HAUL-0066,YEM,2255.35,0,0,2255.35
2024-01-01,HAUL-0066,YPM,362887.47,28917.5,0,391804.97
2024-01-01,HAUL-0066,YRR,42755.74,0,0,42755.74
2024-01-01,HAUL-0068,YCM,375655.44,0,0,375655.44
2024-01-01,HAUL-0068,YPM,4884.24,25495.69,0,30379.93
2024-01-01,HAUL-0068,YRR,77061.51,0,0,77061.51
2024-01-01,HAUL-0069,YCM,101706.27,0,0,101706.27
2024-01-01,HAUL-0069,YEM,76.13,0,0,76.13
2024-01-01,HAUL-0069,YPM,4874.38,25409.5,0,30283.88
2024-01-01,HAUL-0069,YRR,269413.88,5171.19,0,274585.07
2024-01-01,HAUL-0070,YCM,80491.09,0,0,80491.09
2024-01-01,HAUL-0070,YCO,34014.88,0,0,34014.88
2024-01-01,HAUL-0070,YPM,26480.67,14011.98,0,40492.649999999994
2024-01-01,HAUL-0070,YRR,58239.51,0,0,58239.51
2024-01-01,HAUL-0071,YCM,24145.29,0,0,24145.29
2024-01-01,HAUL-0071,YEM,6747.49,0,0,6747.49
2024-01-01,HAUL-0071,YPM,6133.06,15384.03,0,21517.09
2024-01-01,HAUL-0071,YRR,90077.83,0,0,90077.83
2024-01-01,HAUL-0072,YCM,65939.3,0,0,65939.3
2024-01-01,HAUL-0072,YCO,724.91,3290.12,0,4015.0299999999997
2024-01-01,HAUL-0072,YPM,3870.1,19660.97,0,23531.07
2024-01-01,HAUL-0072,YRR,18934.43,0,0,18934.43
2024-01-01,HAUL-0073,YCM,46751.15,0,0,46751.15
2024-01-01,HAUL-0073,YPM,27134.88,15374.01,0,42508.89
2024-01-01,HAUL-0073,YRR,9087.92,0,0,9087.92
2024-01-01,HAUL-0074,YCM,19468.32,0,0,19468.32
2024-01-01,HAUL-0074,YPM,720.56,142.71,0,863.27
2024-01-01,HAUL-0074,YRR,5586.38,0,0,5586.38
2024-01-01,HAUL-0075,YCM,83202.45,256.89,0,83459.34
2024-01-01,HAUL-0075,YRR,13773.5,0,0,13773.5
2024-01-01,HAUL-0076,YCM,43260.97,7030.41,0,50291.380000000005
2024-01-01,HAUL-0076,YCO,7314.88,0,0,7314.88
2024-01-01,HAUL-0076,YEM,17821.03,0,0,17821.03
2024-01-01,HAUL-0076,YPM,197461.81,29622.39,0,227084.2
2024-01-01,HAUL-0076,YRR,32849.35,0,0,32849.35
2024-01-01,HAUL-0077,YCM,44918.19,0,0,44918.19
2024-01-01,HAUL-0077,YCO,46884.89,0,0,46884.89
2024-01-01,HAUL-0077,YEM,21069.59,0,0,21069.59
2024-01-01,HAUL-0077,YIM,2056.91,0,0,2056.91
2024-01-01,HAUL-0077,YPM,217827,666.8,0,218493.8
2024-01-01,HAUL-0077,YRR,494562.53,0,0,494562.53
2024-01-01,HAUL-0078,YCM,21225.52,0,0,21225.52
2024-01-01,HAUL-0078,YCO,9466.78,0,0,9466.78
2024-01-01,HAUL-0078,YEM,32025.83,0,0,32025.83
2024-01-01,HAUL-0078,YPM,3228.15,0,0,3228.15
2024-01-01,HAUL-0078,YRR,434956.7,0,0,434956.7
2024-01-01,HAUL-0079,YCM,63908.22,2454.89,0,66363.11
2024-01-01,HAUL-0079,YCO,5115.58,0,0,5115.58
2024-01-01,HAUL-0079,YIM,2134.02,0,0,2134.02
2024-01-01,HAUL-0079,YPM,35928.64,13947.77,0,49876.41
2024-01-01,HAUL-0079,YRR,16984.02,0,0,16984.02
2024-01-01,HAUL-0080,YCM,91705.59,0,0,91705.59
2024-01-01,HAUL-0080,YCO,6400.22,0,0,6400.22
2024-01-01,HAUL-0080,YEM,8393.58,0,0,8393.58
2024-01-01,HAUL-0080,YIM,2089.82,0,0,2089.82
2024-01-01,HAUL-0080,YPM,11919.69,10209.44,0,22129.13
2024-01-01,HAUL-0080,YRR,5336279.09,228558.7,3071.06,5567908.85
2024-01-01,HAUL-0081,YCM,65215.79,3070.8,0,68286.59
2024-01-01,HAUL-0081,YEM,134714.15,0,0,134714.15
2024-01-01,HAUL-0081,YPM,5865.1,10457.26,0,16322.36
2024-01-01,HAUL-0082,YCM,23046.86,0,0,23046.86
2024-01-01,HAUL-0082,YCO,23284.67,0,0,23284.67
2024-01-01,HAUL-0082,YEM,13416.07,0,0,13416.07
2024-01-01,HAUL-0082,YIM,1997.37,0,0,1997.37
2024-01-01,HAUL-0082,YPM,7257.64,12105.27,0,19362.91
2024-01-01,HAUL-0082,YRR,287882.89,0,0,287882.89
2024-01-01,HAUL-0083,YCM,27449.34,1186.95,0,28636.29
2024-01-01,HAUL-0083,YCO,148.12,0,0,148.12
2024-01-01,HAUL-0083,YEM,36312.59,2549.27,0,38861.85999999999
2024-01-01,HAUL-0083,YIM,2067.81,0,0,2067.81
2024-01-01,HAUL-0083,YPM,11512.41,8577.51,0,20089.92
2024-01-01,HAUL-0083,YRR,5024645.17,211710.5,3252.8,5239608.47
2024-01-01,HAUL-0084,YCM,74360.03,0,0,74360.03
2024-01-01,HAUL-0084,YCO,133539.68,0,0,133539.68
2024-01-01,HAUL-0084,YEM,40861.26,0,0,40861.26
2024-01-01,HAUL-0084,YPM,4438.62,11063.4,0,15502.02
2024-01-01,HAUL-0084,YRR,11823.54,0,0,11823.54
2024-01-01,HAUL-0085,YCM,57667.87,0,0,57667.87
2024-01-01,HAUL-0085,YCO,40587.28,0,0,40587.28
2024-01-01,HAUL-0085,YEM,12280.54,0,0,12280.54
2024-01-01,HAUL-0085,YIM,1990.74,0,0,1990.74
2024-01-01,HAUL-0085,YPM,18839.44,9331.64,0,28171.079999999998
2024-01-01,HAUL-0085,YRR,6056.99,0,0,6056.99
2024-01-01,HAUL-0086,YCM,31083.41,0,0,31083.41
2024-01-01,HAUL-0086,YCO,2432.84,0,0,2432.84
2024-01-01,HAUL-0086,YEM,71631.86,0,0,71631.86
2024-01-01,HAUL-0086,YIM,2028.35,0,0,2028.35
2024-01-01,HAUL-0086,YPM,51544.61,13285.55,0,64830.16
2024-01-01,HAUL-0086,YRR,11103.93,0,0,11103.93
2024-01-01,HAUL-0087,YCM,27569.25,0,0,27569.25
2024-01-01,HAUL-0087,YCO,8203.76,0,0,8203.76
2024-01-01,HAUL-0087,YEM,3272.11,0,0,3272.11
2024-01-01,HAUL-0087,YIM,1963.63,0,0,1963.63
2024-01-01,HAUL-0087,YPM,5103.74,10892.82,0,15996.56
2024-01-01,HAUL-0087,YRR,292271.69,0,0,292271.69
2024-01-01,HAUL-0087,YSS,3013.8,0,0,3013.8
2024-01-01,HAUL-0088,YCM,66997.72,2383.75,0,69381.47
2024-01-01,HAUL-0088,YCO,191789.23,0,0,191789.23
2024-01-01,HAUL-0088,YEM,1219.19,0,0,1219.19
2024-01-01,HAUL-0088,YIM,2101.09,0,0,2101.09
2024-01-01,HAUL-0088,YPM,4069.63,7770.01,0,11839.64
2024-01-01,HAUL-0088,YRR,30834.64,0,0,30834.64
2024-01-01,HAUL-0089,YCM,49830.96,0,0,49830.96
2024-01-01,HAUL-0089,YEM,21128.89,0,0,21128.89
2024-01-01,HAUL-0089,YIM,2026.35,0,0,2026.35
2024-01-01,HAUL-0089,YPM,38079.25,11505.94,0,49585.19
2024-01-01,HAUL-0089,YRR,1072509.05,0,0,1072509.05
2024-01-01,HAUL-0090,YCM,79461.08,0,0,79461.08
2024-01-01,HAUL-0090,YCO,115324.57,0,0,115324.57
2024-01-01,HAUL-0090,YEM,13434.74,0,0,13434.74
2024-01-01,HAUL-0090,YIM,1960.1,0,0,1960.1
2024-01-01,HAUL-0090,YPM,7133.04,12299.81,0,19432.85
2024-01-01,HAUL-0090,YRR,16991.68,0,0,16991.68
2024-01-01,HAUL-0091,YCM,51639.1,1226.04,0,52865.14
2024-01-01,HAUL-0091,YCO,1337.97,0,0,1337.97
2024-01-01,HAUL-0091,YPM,13059.38,1685.28,0,14744.66
2024-01-01,HAUL-0091,YRR,372493.18,2044.2,953.9,375491.27999999997
2024-01-01,HAUL-0092,YCM,52520.39,0,0,52520.39
2024-01-01,HAUL-0092,YEM,12728.08,0,0,12728.08
2024-01-01,HAUL-0092,YPM,14366.9,1795.79,0,16162.689999999999
2024-01-01,HAUL-0092,YRR,1038511.28,28.08,0,1038539.36
2024-01-01,HAUL-0093,YCM,161751.22,0,0,161751.22
2024-01-01,HAUL-0093,YCO,147333.26,0,0,147333.26
2024-01-01,HAUL-0093,YEM,36376.36,0,0,36376.36
2024-01-01,HAUL-0093,YPM,19464.42,18976.32,0,38440.74
2024-01-01,HAUL-0093,YRR,17597.93,0,0,17597.93
2024-01-01,HAUL-0094,YCM,37560.88,0,0,37560.88
2024-01-01,HAUL-0094,YEM,134793.33,0,0,134793.33
2024-01-01,HAUL-0094,YIM,1996.86,0,0,1996.86
2024-01-01,HAUL-0094,YPM,208550.86,0,0,208550.86
2024-01-01,HAUL-0094,YRR,551075.59,28.64,0,551104.23
2024-01-01,HAUL-0095,YCM,28666.17,0,0,28666.17
2024-01-01,HAUL-0095,YCO,1835.69,0,0,1835.69
2024-01-01,HAUL-0095,YEM,127855.58,0,0,127855.58
2024-01-01,HAUL-0095,YIM,2121.78,0,0,2121.78
2024-01-01,HAUL-0095,YPM,27492,11362.76,0,38854.76
2024-01-01,HAUL-0095,YRR,94344.62,0,0,94344.62
2024-01-01,HAUL-0096,YCM,33086.34,1196.15,0,34282.49
2024-01-01,HAUL-0096,YCO,10797.29,0,0,10797.29
2024-01-01,HAUL-0096,YEM,92843.68,0,0,92843.68
2024-01-01,HAUL-0096,YIM,1953.75,0,0,1953.75
2024-01-01,HAUL-0096,YPM,7661.8,11798.81,0,19460.61
2024-01-01,HAUL-0096,YRR,12673.8,0,0,12673.8
2024-01-01,HAUL-0097,YCM,32838.5,0,0,32838.5
2024-01-01,HAUL-0097,YIM,2083.41,0,0,2083.41
2024-01-01,HAUL-0097,YPM,9752.97,19544.5,0,29297.47
2024-01-01,HAUL-0097,YRR,11005.69,0,0,11005.69
2024-01-01,HAUL-0098,YCM,33412.36,0,0,33412.36
2024-01-01,HAUL-0098,YCO,155711.65,0,0,155711.65
2024-01-01,HAUL-0098,YEM,1595.59,0,0,1595.59
2024-01-01,HAUL-0098,YIM,2134.09,0,0,2134.09
2024-01-01,HAUL-0098,YPM,5237.83,14490.79,0,19728.620000000003
2024-01-01,HAUL-0098,YRR,901281.77,0,0,901281.77
