data,turno,periodo_climatico,DF,UF,produtividade_ht,massa_carregada,carga_media,num_ciclos,tmc,tempo_manobra,HC,HM,HD,HO,HT,HTP,HTNP,HEF,HAO,id_equipamento
2019-07-23,3,Seco,67,37.51,2368.76,3581.88,83.1,43,2.74,0.94,6,2,4,2.49,1.5,1.27,0.23,0.93,0.33,ESC-02
2019-07-23,4,Seco,66.92,61.03,2853.56,6907.34,82.48,84,2.9,1.18,5.96,1.98,4,1.56,2.42,2.32,0.12,2.23,0.08,ESC-02
2019-07-24,1,Seco,40.99,81.27,2470.68,5011.24,82.14,61,3.03,1.42,5.97,3.51,2.48,0.46,2.02,1.45,0.57,0.88,0.56,ESC-02
2019-07-24,2,Seco,33.27,83.37,2916.34,4928.58,83.5,59,2.5,1.33,5.98,4.03,2,0.32,1.67,1.32,0.36,0.95,0.37,ESC-02
2019-07-24,3,Seco,42.19,56.45,3246.98,4557.83,83.7,55,2.35,1.05,5.98,3.44,2.55,1.12,1.44,1.15,0.28,0.85,0.3,ESC-02
2019-07-24,4,Seco,29.19,59.62,2267.28,2348.55,81.12,29,2.56,1.23,5.95,4.24,1.74,0.71,1.04,0.92,0.11,0.68,0.24,ESC-02
2019-07-25,1,Seco,100.2,36.73,2996.23,6475.02,82.68,79,2.76,1.02,6.01,0,6,3.82,2.18,1.69,0.49,1.32,0.37,ESC-02
2019-07-25,2,Seco,99.83,28.76,2936.72,5056.53,82.17,62,2.42,0.9,6.05,0,6,4.27,1.73,1.54,0.19,1.36,0.18,ESC-02
2019-07-25,3,Seco,82.33,44.22,3250.07,7096.48,81.35,88,2.48,1.12,5.98,1.06,4.93,2.73,2.2,1.98,0.22,1.81,0.15,ESC-02
2019-07-25,4,Seco,99.88,29.66,2958.52,5259.69,81.14,65,2.31,1.07,5.95,0,6,4.23,1.77,1.58,0.19,1.4,0.17,ESC-02
2019-07-26,1,Seco,99.62,52.09,2570.31,8144.42,82.65,98,3.1,1.17,6.03,0,6,2.86,3.15,2.47,0.68,2.04,0.41,ESC-02
2019-07-26,2,Seco,100.08,48.46,2515.64,7238.81,82.78,88,3.18,1.36,6,0,6,3.1,2.91,2.44,0.45,2.13,0.31,ESC-02
2019-07-26,3,Seco,99.8,60.17,2469.84,8979.99,81.65,109,3.04,1.04,6.03,0,6,2.42,3.55,2.92,0.66,2.59,0.36,ESC-02
2019-07-26,4,Seco,100.48,59.13,2517.21,9061.66,83.01,109,3.12,1.37,6,0,6,2.44,3.54,3.32,0.24,3.2,0.13,ESC-02
2019-07-27,1,Seco,90.57,73.31,2352.82,9361.03,81.95,115,3.03,1.08,6.04,0.56,5.44,1.45,4,3.71,0.28,3.59,0.15,ESC-02
2019-07-27,2,Seco,95,51.95,2618.65,7727.03,81.87,94,2.87,1.16,6.05,0.33,5.67,2.75,2.89,1.91,1,1.26,0.64,ESC-02
2019-07-27,3,Seco,99.12,18.97,2686.65,3070.89,83.49,37,2.22,0.94,6.05,0,6,4.85,1.15,0.99,0.16,0.74,0.25,ESC-02
2019-07-27,4,Seco,99.76,44.01,2752.42,7362.92,81.35,90,2.42,1.12,6.01,0,6,3.34,2.68,2.28,0.38,2.03,0.25,ESC-02
2019-07-28,1,Seco,100.98,26.27,3254.66,5136.39,82.12,63,2.06,1.03,6.02,0,6,4.42,1.59,1.58,0,1.57,0,ESC-02
2019-07-28,2,Seco,98.22,24.83,2106.64,3082.87,83.63,37,2.85,1.08,6.05,0.09,5.91,4.45,1.45,1.03,0.42,0.35,0.68,ESC-02
2019-07-28,3,Seco,99.63,32.72,2581.67,5098.01,83.54,61,2.48,1.05,6.03,0,6,4.03,1.96,1.29,0.68,0.62,0.67,ESC-02
2019-07-28,4,Seco,99.68,26.86,2586.91,4190.27,82.37,51,2.91,1.21,6,0,6,4.37,1.62,1.48,0.15,1.3,0.18,ESC-02
2019-07-29,1,Seco,85.8,34.73,2408.84,4347.18,82.18,53,2.58,1.26,5.98,0.8,5.2,3.4,1.8,1.54,0.25,1.27,0.28,ESC-02
2019-07-29,2,Seco,99.2,28.31,2427.04,4186.06,81.63,51,2.33,1.25,5.95,0,6,4.29,1.72,0.97,0.74,0.1,0.87,ESC-02
2019-07-29,3,Seco,99.81,13.85,3118.72,2587.59,81.06,32,2.13,1.15,5.99,0,6,5.17,0.83,0.63,0.21,0.23,0.39,ESC-02
2019-07-29,4,Seco,100.12,33.24,2648.08,5256.19,81.63,65,2.84,1,5.96,0,6,4.01,2.01,1.37,0.63,0.79,0.58,ESC-02
2019-07-30,1,Seco,100.84,37.74,2087.7,4706.95,80.81,58,3.23,1.13,6.02,0,6,3.73,2.25,1.84,0.42,1.41,0.44,ESC-02
2019-07-30,2,Seco,99.76,41.77,2067.43,5206.83,79.27,66,3.35,1.11,6,0,6,3.48,2.51,1.76,0.76,1.07,0.69,ESC-02
2019-07-30,3,Seco,96.98,26.35,1206.1,1807.62,78.99,23,6.87,0.94,5.97,0.21,5.79,4.27,1.51,1.44,0.07,1.26,0.19,ESC-02
2019-07-30,4,Seco,68.15,6.99,3134.03,886,80.81,11,4.43,0.85,5.96,1.95,4.06,3.77,0.28,0.28,0,0.28,0,ESC-02
2019-07-31,1,Seco,100.76,33.17,2240.97,4465.13,82.66,54,2.85,1.16,5.95,0,6,4.01,1.98,1.18,0.81,0.27,0.9,ESC-02
2019-07-31,2,Seco,99.65,26.33,3279.93,5152.3,83.51,62,2.34,0.9,5.94,0,6,4.41,1.6,1.35,0.24,1.12,0.23,ESC-02
2019-07-31,3,Seco,100.45,29.25,2754.89,4817.8,80.42,60,2.23,1.01,6.03,0,6,4.23,1.76,1.21,0.55,0.67,0.55,ESC-02
2019-07-31,4,Seco,100.76,11.97,2239.15,1611.79,80.81,20,2.89,1.3,6.04,0,6,5.28,0.72,0.21,0.51,-1.34,1.53,ESC-02
2019-08-01,1,Seco,99.07,4.86,3067.19,887.91,80.98,11,3.39,1.13,5.98,0,6,5.71,0.29,0.2,0.09,-0.32,0.51,ESC-02
2019-08-01,2,Seco,99,17.4,2430.18,2518.24,81.01,31,2.51,1.17,6.03,0,6,4.96,1.03,0.3,0.74,-1.14,1.43,ESC-02
2019-08-01,3,Seco,100.66,21.93,2442.73,3253.53,82.78,39,3.34,1.06,6.06,0,6,4.67,1.34,1.06,0.27,0.64,0.42,ESC-02
2019-08-01,4,Seco,100.44,28.22,1741.72,2916.57,81.81,36,3.08,1.04,5.99,0,6,4.32,1.67,0.8,0.88,-0.67,1.47,ESC-02
2019-08-02,1,Seco,93.46,29.91,2261.85,3731.86,81.89,46,3.49,1.09,5.98,0.43,5.57,3.91,1.68,1.26,0.4,0.74,0.52,ESC-02
2019-08-02,2,Seco,88.31,37.57,2246.79,4536.29,85.49,53,3.55,1.26,6.03,0.67,5.33,3.31,2.04,1.26,0.76,0.39,0.86,ESC-02
2019-08-02,3,Seco,64.39,78.06,2267.86,6841.67,80.67,84,3.51,0.93,6.02,2.17,3.84,0.84,2.98,2.51,0.49,2.17,0.35,ESC-02
2019-08-02,4,Seco,66.47,52.24,1970.6,4085.7,80.82,51,4.78,0.99,6.04,1.99,4,1.91,2.09,1.37,0.73,0.51,0.85,ESC-02
2019-08-03,1,Seco,66.22,21.54,1932.29,1659.18,79.63,21,3.76,1.32,6.02,1.98,4,3.14,0.86,0.1,0.76,-2.08,2.19,ESC-02
2019-08-04,4,Seco,66.26,40.89,1714.03,2854.25,80.78,35,3.99,1.1,5.94,2,4,2.36,1.63,0.91,0.73,-0.35,1.25,ESC-02
2019-08-05,1,Seco,67.26,10.44,2961.37,1239.23,83.16,15,3.92,0.93,6.03,1.99,4,3.58,0.42,0.26,0.16,-0.39,0.65,ESC-02
2019-08-05,2,Seco,66.2,36.03,1916.67,2749.46,81.4,34,4.01,1.22,5.98,2.01,4,2.56,1.45,1.15,0.29,0.64,0.51,ESC-02
2019-08-05,3,Seco,66.57,38.29,1964.38,3024.47,81,37,3.64,1.07,6.02,1.99,4,2.46,1.54,0.87,0.67,-0.21,1.08,ESC-02
2019-08-05,4,Seco,66.69,21.03,2709.21,2287.54,85.07,27,3,1.58,5.95,1.99,4,3.15,0.84,0.51,0.34,-0.25,0.76,ESC-02
2019-08-06,1,Seco,66.91,16.81,1921.14,1294.25,81.3,16,3.85,1.34,5.99,2.01,4,3.32,0.68,0.32,0.36,-1.06,1.36,ESC-02
2019-08-06,4,Seco,65.85,11.35,1118.76,488.28,81.54,6,4.02,0.68,6.06,2.09,3.92,3.47,0.44,0.14,0.3,-2.89,3.04,ESC-02
2019-08-07,1,Seco,67.3,45.19,2124.47,3817.33,81.33,47,3.21,1.33,6.05,2,4,2.21,1.78,1.37,0.42,0.84,0.54,ESC-02
2019-08-07,2,Seco,66.03,42.61,2320.09,4017.74,79.83,50,3.15,1.26,5.98,2.01,4,2.29,1.7,0.96,0.75,0.07,0.89,ESC-02
2019-08-07,3,Seco,97.19,37.79,2379.6,5341.84,80.81,66,2.87,1.15,6.03,0.12,5.88,3.64,2.21,1.42,0.82,0.67,0.74,ESC-02
2019-08-07,4,Seco,99.01,59.48,2519.25,8761.21,80.99,109,3.34,1.17,6.02,0,6,2.47,3.52,2.84,0.7,2.46,0.38,ESC-02
2019-08-08,1,Seco,100.36,18.82,1973.26,2251.33,79.69,28,3.25,1.66,5.99,0,6,4.87,1.12,0.79,0.34,0.07,0.72,ESC-02
2019-08-08,2,Seco,100.58,21.48,1987.31,2564.08,85.02,30,3.32,0.78,5.96,0,6,4.72,1.29,1.12,0.17,0.79,0.33,ESC-02
2019-08-08,3,Seco,100.17,34.49,3003.85,6336.47,82.61,76,2.97,1,6.02,0,6,3.92,2.1,1.39,0.69,0.84,0.54,ESC-02
2019-08-08,4,Seco,100.62,42.45,2069.54,5279.73,82.32,64,3.96,1.3,5.99,0,6,3.45,2.54,2.17,0.38,1.82,0.35,ESC-02
2019-08-09,1,Seco,100.26,37.85,2273.56,5119.83,80.7,63,3.08,1.27,5.99,0,6,3.75,2.23,2.17,0.09,2.07,0.08,ESC-02
2019-08-09,2,Seco,92.39,32.68,1513.6,2744.95,80.75,34,3.6,1.35,6,0.43,5.57,3.76,1.8,-0.44,2.26,-4.43,3.98,ESC-02
2019-08-09,3,Seco,92.09,55.73,1837.05,5653.85,82.51,68,3.54,1.5,5.95,0.44,5.56,2.48,3.05,2.2,0.88,1.42,0.78,ESC-02
2019-08-09,4,Seco,89.81,62.29,2173.47,7221.59,81.53,89,3.49,1.11,6,0.64,5.36,1.99,3.34,2.25,1.12,1.49,0.75,ESC-02
2019-08-10,1,Seco,100.49,52.03,1891.92,5975.59,82.29,72,3.07,1.23,6.02,0,6,2.85,3.15,-0.07,3.21,-2.76,2.68,ESC-02
2019-08-10,2,Seco,94.71,54.9,1555.36,4933.32,81.53,60,3.27,1.79,5.97,0.27,5.73,2.58,3.14,0.05,3.1,-3.03,3.1,ESC-02
2019-08-10,3,Seco,100.35,59.37,1973.09,6972.39,81.18,86,3.5,1.26,6.03,0,6,2.47,3.53,2,1.53,0.95,1.07,ESC-02
2019-08-10,4,Seco,100,59.99,1834.34,6485.3,80.55,81,3.62,1.26,5.98,0,6,2.43,3.6,1.49,2.08,-0.05,1.54,ESC-02
2019-08-11,1,Seco,99.33,29.72,2497.75,4497.28,80.97,56,3.26,1.28,6.06,0,6,4.2,1.8,1.37,0.42,0.92,0.45,ESC-02
2019-08-11,2,Seco,100.35,29.17,2453.4,4262.85,81.04,53,3.01,1.24,6.01,0,6,4.24,1.76,1.02,0.73,0.19,0.83,ESC-02
2019-08-11,4,Seco,86.88,16.08,2079.52,1789.28,80.53,22,2.91,0.92,5.98,0.79,5.22,4.37,0.85,0.76,0.08,0.54,0.23,ESC-02
2019-08-12,1,Seco,100.06,30.1,2485.76,4441.2,84.27,53,3.06,1.16,5.97,0,6,4.2,1.81,1.2,0.6,0.53,0.68,ESC-02
2019-08-12,2,Seco,89.2,30.17,2256.82,3553.94,81.2,44,3.05,1.14,6.05,0.67,5.33,3.74,1.59,1.59,0,1.6,0,ESC-02
2019-08-12,3,Seco,67.49,24.17,2488.04,2456.76,81.33,30,3.33,1.37,6.01,1.93,4.06,3.07,0.99,0.59,0.4,-0.2,0.79,ESC-02
2019-08-12,4,Seco,99.53,7.4,2400.26,1056.67,81.45,13,3.07,0.99,6.04,0,6,5.56,0.45,0.37,0.08,0.01,0.36,ESC-02
2019-08-13,1,Seco,99.3,7.82,1906.06,891.4,81.03,11,2.48,1,5.95,0,6,5.53,0.46,0.18,0.28,-1.35,1.55,ESC-02
2019-08-13,2,Seco,99.65,3.85,4242.15,964.05,80.48,12,2.55,0.25,5.96,0,6,5.77,0.23,0.09,0.14,-0.58,0.68,ESC-02
2019-08-13,3,Seco,100.47,18.12,2202.41,2425.38,81.06,30,2.65,1.15,5.99,0,6,4.9,1.09,1.04,0.06,0.92,0.12,ESC-02
2019-08-13,4,Seco,100.69,29.25,2564.44,4449.23,81.14,55,2.79,1.21,5.96,0,6,4.25,1.76,1.25,0.5,0.7,0.54,ESC-02
2019-08-14,1,Seco,100.16,29.63,2710.55,4772.38,82.08,58,2.7,1.23,5.95,0,6,4.23,1.76,1.47,0.29,1.16,0.3,ESC-02
2019-08-14,2,Seco,99.94,36.74,3213.86,7042.84,85.16,82,2.61,0.99,5.96,0,6,3.81,2.18,2.11,0.08,2.07,0.06,ESC-02
2019-08-14,3,Seco,99.16,42.79,2444.52,6299.56,81.59,77,2.9,0.97,6.04,0,6,3.43,2.58,1.89,0.67,1.36,0.52,ESC-02
2019-08-14,4,Seco,99.47,28.14,3347.45,5541.21,81.87,68,2.27,1.16,6.01,0,6,4.32,1.68,1.6,0.08,1.52,0.07,ESC-02
2019-08-15,1,Seco,100.16,39.7,3040.3,7283.06,82.04,88,2.47,0.96,6.02,0,6,3.62,2.37,2.31,0.06,2.25,0.04,ESC-02
2019-08-15,2,Seco,99.2,59.18,2852.01,10082.14,81.96,122,2.83,1.17,6,0,6,2.46,3.52,3.23,0.31,3.07,0.15,ESC-02
2019-08-15,3,Seco,74.76,45.54,3037.74,6272.9,81.94,76,2.36,1,6,1.54,4.47,2.43,2.06,1.64,0.4,1.32,0.32,ESC-02
2019-08-15,4,Seco,72.89,61.47,2501.61,6777.14,81.36,84,2.65,0.96,5.98,1.59,4.41,1.7,2.73,1.83,0.87,1.21,0.62,ESC-02
2019-08-16,1,Seco,100.96,67.97,2019.55,8208.5,81.72,101,3.39,1.29,6.03,0,6,1.91,4.11,2.96,1.14,2.28,0.68,ESC-02
2019-08-16,2,Seco,99.23,38.53,2371.97,5518.73,81.39,68,3.3,1.19,5.97,0,6,3.69,2.33,1.38,0.93,0.55,0.82,ESC-02
2019-08-16,3,Seco,99.18,44.69,2004.67,5373.91,79.7,67,4.11,1.26,5.94,0,6,3.32,2.67,2.04,0.63,1.47,0.57,ESC-02
2019-08-16,4,Seco,100.17,30.27,2394.16,4343.94,83.56,52,3.54,1.41,5.98,0,6,4.18,1.81,1.78,0.05,1.72,0.06,ESC-02
2019-08-17,1,Seco,100.75,30.72,1795.85,3310.67,84.62,39,4.58,1.37,5.94,0,6,4.16,1.83,1.46,0.37,0.89,0.57,ESC-02
2019-08-17,2,Seco,86.02,24.28,2711.12,3410.47,80.95,42,3.31,1.52,5.99,0.88,5.12,3.86,1.25,1.25,0,1.24,0,ESC-02
2019-08-17,3,Seco,71.93,30.85,1670.04,2181.11,81.52,27,3.69,0.89,5.95,1.73,4.27,2.96,1.3,0.71,0.6,-0.62,1.33,ESC-02
2019-08-17,4,Seco,99.72,43.7,2773.25,7301.08,83.56,87,2.75,1.29,5.99,0,6,3.4,2.6,1.25,1.34,0.33,0.93,ESC-02
2019-08-18,1,Seco,100.32,29.37,3238.82,5621.19,83.3,68,2.56,1.21,5.97,0,6,4.25,1.75,1.75,0,1.75,0,ESC-02
2019-08-18,2,Seco,95.52,48.6,2674.21,7334.06,82.85,89,3,1.13,6,0.32,5.68,2.94,2.74,2.46,0.28,2.29,0.19,ESC-02
2019-08-18,3,Seco,97.52,35.38,2414.56,4931.27,82.18,60,3.28,1.42,6.03,0.17,5.83,3.78,2.06,1.7,0.35,1.36,0.35,ESC-02
2019-08-18,4,Seco,66.15,44.79,2581.94,4619.97,81.91,56,2.81,1.21,5.96,1.99,4,2.22,1.79,1.74,0.05,1.68,0.05,ESC-02
2019-08-19,1,Seco,66.78,58.23,3020.64,6901.92,83.65,83,2.76,1.34,6.05,2.01,4,1.68,2.3,2.16,0.16,2.07,0.11,ESC-02
2019-08-19,2,Seco,66.36,73.36,3319.13,9709.81,84.68,115,2.44,0.98,6.06,2,4,1.08,2.94,2.52,0.39,2.33,0.21,ESC-02
2019-08-19,3,Seco,66.36,72.75,2643.78,7752.25,82.56,94,2.84,1.4,5.97,1.98,4,1.07,2.93,2.67,0.26,2.5,0.17,ESC-02
2019-08-19,4,Seco,67.17,54.17,2105.14,4522.52,84.29,54,3.45,1.59,5.96,2.01,4,1.82,2.16,1.87,0.31,1.53,0.34,ESC-02
2019-08-20,1,Seco,53.28,66.09,2598.24,5566.24,85.14,65,2.81,1.09,5.99,2.8,3.19,1.08,2.13,1.85,0.27,1.59,0.25,ESC-02
2019-08-20,2,Seco,66.75,31.09,2090.67,2632.99,82.16,32,2.56,1.04,5.95,1.99,4,2.75,1.25,1.15,0.11,0.95,0.2,ESC-02
2019-08-20,3,Seco,67.18,37.38,2783.45,4222.15,84.33,50,3.13,1.23,6.05,2.01,4,2.5,1.51,1.06,0.45,0.51,0.54,ESC-02
2019-08-20,4,Seco,66.18,25.47,2382.33,2424.62,81.39,30,2.28,0.64,6.05,1.99,4,2.98,1.03,0.58,0.45,-0.33,0.9,ESC-02
2019-08-21,1,Seco,97.82,42.64,2198.39,5561.11,83.46,66,3.11,1.46,6.04,0.11,5.89,3.37,2.53,2.38,0.14,2.24,0.13,ESC-02
2019-08-21,2,Seco,81.51,50.31,2606.16,6408.66,84.03,76,3.07,1.21,5.96,1.07,4.93,2.46,2.49,1.85,0.63,1.34,0.49,ESC-02
2019-08-21,3,Seco,69.68,21.96,2922.76,2665.28,83.88,32,3.37,1.4,6.01,1.83,4.17,3.26,0.91,0.8,0.11,0.6,0.21,ESC-02
2019-08-21,4,Seco,100.24,19.68,1728.63,2059.74,82.34,25,3.6,0.93,6.05,0,6,4.82,1.19,0.42,0.77,-1.43,1.85,ESC-02
2019-08-22,1,Seco,100.36,55.57,1864.59,6343.07,81.06,78,3.66,0.98,6.02,0,6,2.64,3.36,2.02,1.34,0.98,1.03,ESC-02
2019-08-22,2,Seco,100.3,58.17,2513.58,8914.53,81.06,109,3.13,1.23,5.97,0,6,2.48,3.51,3.04,0.48,2.78,0.26,ESC-02
2019-08-22,3,Seco,93.95,35.32,2360.18,4718.41,82.31,57,3.05,0.97,5.95,0.4,5.6,3.61,1.99,1.28,0.71,0.54,0.75,ESC-02
2019-08-22,4,Seco,80.41,48.85,2367.41,5513.36,81.47,68,2.81,1.24,6.01,1.22,4.78,2.42,2.35,0.64,1.72,-0.88,1.52,ESC-02
2019-08-23,1,Seco,100.41,61.32,2365.72,8738.98,81.68,107,3.24,1.17,5.98,0,6,2.31,3.68,2.89,0.8,2.42,0.45,ESC-02
2019-08-23,2,Seco,91.65,55.41,2050.48,6303.77,81.07,77,3.48,1.22,5.96,0.46,5.54,2.5,3.04,2.51,0.53,2.08,0.42,ESC-02
2019-08-23,3,Seco,94.64,34.11,2481.57,4889.98,81.71,60,3.12,1.02,5.96,0.31,5.69,3.73,1.96,1.43,0.53,0.9,0.53,ESC-02
2019-08-23,4,Seco,100.4,10.28,2342.39,1433.08,84.13,17,2.81,1.38,5.97,0,6,5.39,0.62,0.38,0.23,-0.42,0.8,ESC-02
2019-08-24,1,Seco,99.92,36.35,2392.71,5128.27,81.89,63,3.31,1.17,6.03,0,6,3.83,2.19,1.63,0.54,1.1,0.52,ESC-02
2019-08-24,2,Seco,100.21,48.35,2630.17,7589.2,82.77,92,2.85,1.17,6,0,6,3.12,2.87,2.39,0.49,2.06,0.32,ESC-02
2019-08-24,3,Seco,99.1,44.71,1770.15,4763.34,81.52,58,3.45,1.41,5.96,0,6,3.33,2.66,2.05,0.62,1.42,0.64,ESC-02
2019-08-24,4,Seco,99.53,52.75,2365.92,7388.87,84.69,88,3.15,1.22,6.05,0,6,2.85,3.17,2.86,0.29,2.64,0.19,ESC-02
2019-08-25,1,Seco,99.06,31.98,2263.11,4344.5,82.68,53,3.47,1.27,5.97,0,6,4.07,1.94,1.54,0.4,1.09,0.45,ESC-02
2019-08-25,2,Seco,82.55,23.32,1978.8,2258.15,84.31,27,3.64,1.62,6.02,0.99,5,3.84,1.15,0.68,0.48,-0.4,1.08,ESC-02
2019-08-25,3,Seco,64.06,37.7,2255.61,3266.24,82.21,40,3.5,1.3,5.98,2.17,3.84,2.38,1.45,1.39,0.06,1.29,0.09,ESC-02
2019-08-25,4,Seco,40.75,13.02,2926.37,930.77,85.18,11,3.04,1.17,5.96,3.55,2.44,2.12,0.32,0.32,0,0.32,0,ESC-02
2019-08-26,1,Seco,49.85,25.79,2725.35,2129.01,84.4,25,2.65,1.35,5.95,2.99,3.01,2.23,0.77,0.56,0.22,0.05,0.52,ESC-02
2019-08-26,2,Seco,63.65,41.66,2117.85,3395.89,84.32,40,3.95,1.24,5.99,2.22,3.79,2.21,1.57,1.17,0.41,0.56,0.61,ESC-02
2019-08-26,3,Seco,67.23,20,2752.09,2174.57,83.51,26,3.42,1.27,6.05,2.02,4,3.2,0.79,0.77,0.03,0.69,0.07,ESC-02
2019-08-26,4,Seco,66.25,42.92,2238.94,3895.87,82.43,47,3.96,0.93,6.03,2.01,3.98,2.26,1.72,1.62,0.1,1.51,0.12,ESC-02
2019-08-27,1,Seco,66.08,29.27,2245.33,2618.12,82.08,32,3.76,1.07,5.97,2,4,2.84,1.17,0.84,0.32,0.24,0.6,ESC-02
2019-08-27,2,Seco,67.31,45.35,2185.9,3920.49,80.45,49,3.69,1.58,6.05,2.01,4,2.18,1.83,1.74,0.08,1.64,0.1,ESC-02
2019-08-27,3,Seco,50.14,24.11,2314.25,1685.69,80.76,21,3.06,1.19,6.01,2.98,3.02,2.3,0.73,0.73,0,0.73,0,ESC-02
2019-08-27,4,Seco,66.51,42.16,2110.83,3528.26,82.34,43,3.48,1.66,5.99,1.98,4,2.32,1.68,1.5,0.18,1.26,0.25,ESC-02
2019-08-28,1,Seco,67.03,43.44,2757.51,4825.25,84.05,57,3.23,1.26,6.01,2,4,2.26,1.72,1.59,0.14,1.45,0.15,ESC-02
2019-08-28,2,Seco,67.17,64.82,2378.96,6200.76,84.31,73,3.15,1.17,5.96,2.02,4,1.39,2.59,1.74,0.86,1.04,0.71,ESC-02
2019-08-28,3,Seco,70.48,28.84,2168.97,2605.66,81.9,32,3.4,1.61,5.95,1.78,4.21,3,1.2,0.74,0.47,-0.13,0.87,ESC-02
2019-08-28,4,Seco,99.64,31.03,2201.74,4076.03,81.39,50,3.34,1.24,5.96,0,6,4.15,1.83,1.53,0.32,1.14,0.38,ESC-02
2019-08-29,1,Seco,99.51,49.84,2126.48,6381.88,82.33,78,3.21,1.02,5.99,0,6,2.98,3.03,2.19,0.83,1.54,0.64,ESC-02
2019-08-29,2,Seco,100.51,59.83,2479.62,8899.94,82.82,108,2.92,0.97,6.06,0,6,2.39,3.57,2.37,1.23,1.67,0.68,ESC-02
2019-08-29,3,Seco,99.32,53.84,2552.43,8294.57,83.63,100,2.74,1.19,6,0,6,2.75,3.25,2.29,0.96,1.7,0.58,ESC-02
2019-08-29,4,Seco,100.69,59.43,2531.71,8917.67,84.85,106,2.75,1.15,6.02,0,6,2.45,3.55,2.56,0.98,2,0.56,ESC-02
2019-08-30,1,Seco,97.01,36.24,3089.57,6490.71,84.88,77,2.59,1.27,6.05,0.13,5.87,3.75,2.12,1.88,0.24,1.67,0.19,ESC-02
2019-08-30,2,Seco,67.24,22.91,1919.83,1779.93,84.31,21,3.43,0.94,6.04,2,4,3.08,0.92,0.29,0.63,-1.51,1.8,ESC-02
2019-08-30,3,Seco,94.35,48.27,2023.56,5548.87,83.85,66,3.02,1.47,6,0.33,5.67,2.92,2.76,1.7,1.05,0.74,0.96,ESC-02
2019-08-30,4,Seco,99.7,45.53,2234.13,6161.95,81.68,75,2.58,1.21,6,0,6,3.29,2.7,1.74,0.97,0.97,0.78,ESC-02
2019-08-31,1,Seco,99.68,30.98,2257.3,4144.48,81.94,51,2.36,1.62,6.01,0,6,4.14,1.86,1.12,0.73,0.26,0.86,ESC-02
2019-08-31,2,Seco,92.7,36.21,3008.89,6155.64,83.53,73,2.33,1.12,6.04,0.43,5.57,3.56,2,1.31,0.69,0.74,0.57,ESC-02
2019-08-31,3,Seco,88.16,22.79,2177.81,2595.06,80.79,32,2.91,1.35,5.97,0.76,5.25,4.06,1.19,0.69,0.5,-0.25,0.94,ESC-02
2019-08-31,4,Seco,100.47,25.67,2199.03,3399.05,80.41,42,3.48,1.73,6.02,0,6,4.46,1.53,1.16,0.38,0.62,0.54,ESC-02
2019-09-01,1,Seco,99.65,29.16,2332.1,4078.6,79.99,51,3.29,1.16,6,0,6,4.25,1.75,1.21,0.54,0.58,0.63,ESC-02
2019-09-01,2,Seco,78.19,32.03,2009.53,3001.85,79.2,38,3.31,1.36,6.02,1.35,4.65,3.16,1.49,0.92,0.58,0,0.91,ESC-02
2019-09-01,3,Seco,50.9,29.61,1712.53,1526.68,80.71,19,4.02,1.12,5.95,3,3.03,2.13,0.9,0.12,0.79,-2.35,2.48,ESC-02
2019-09-01,4,Seco,57.35,14.26,2239.54,1079.53,83.19,13,3.65,1.22,5.98,2.54,3.43,2.95,0.49,0.23,0.26,-0.99,1.21,ESC-02
2019-09-02,1,Seco,66.74,39.79,2065.33,3332.44,81.07,41,3.64,1.23,5.98,1.99,4,2.4,1.59,0.9,0.69,-0.12,1.02,ESC-02
2019-09-02,2,Seco,66.64,40.09,1970.34,3191.33,77.83,41,3.98,1.45,5.97,2.01,4,2.38,1.62,0.74,0.88,-0.56,1.29,ESC-02
2019-09-02,3,Seco,66.47,35.36,1484.64,2120.5,78.99,27,3.99,1.03,5.97,1.98,4,2.58,1.41,0.55,0.87,-1.38,1.94,ESC-02
2019-09-02,4,Seco,67.09,33.97,1951.84,2616.72,79.32,33,4.03,1.19,6.04,2,4,2.65,1.36,0.7,0.66,-0.5,1.19,ESC-02
2019-09-03,1,Seco,67.14,17.63,2421.94,1683.32,84.16,20,3.93,1.12,6.01,1.98,4,3.3,0.7,0.62,0.08,0.38,0.24,ESC-02
2019-09-03,2,Seco,66.34,40.85,2219.36,3669.49,79.74,46,3.85,1.72,5.99,1.99,4,2.36,1.65,1.58,0.06,1.49,0.08,ESC-02
2019-09-03,3,Seco,66.32,6.85,2445.05,661.82,83.35,8,3.41,1.09,5.99,1.98,4,3.73,0.27,0.16,0.11,-0.67,0.84,ESC-02
2019-09-03,4,Seco,90.1,26.59,1519.76,2150.36,80,27,3.7,1.12,6.05,0.64,5.35,3.93,1.42,0.28,1.14,-2.26,2.54,ESC-02
2019-09-04,1,Seco,100.45,6.16,1864.63,688.41,76.49,9,5.76,1.26,6.03,0,6,5.63,0.36,0.05,0.32,-2.05,2.11,ESC-02
2019-09-04,2,Seco,99.74,2.71,1420.31,231.25,76.86,3,2.12,0.29,6.03,0,6,5.84,0.16,-0.03,0.19,-3.9,3.88,ESC-02
2019-09-04,3,Seco,100.25,42.38,2341.36,5938.58,80.89,74,2.63,1.14,6.03,0,6,3.45,2.56,1.89,0.67,1.35,0.54,ESC-02
2019-09-04,4,Seco,99.12,55.9,2133.66,7097.53,80.43,88,2.97,1.37,6.04,0,6,2.67,3.3,2.29,1.04,1.57,0.71,ESC-02
